tag,sentence
O,forward
O,to
O,receiving
O,further
O,results
O,from
O,our
O,ongoing
O,drill
O,program
O,in
O,the
O,coming
O,weeks.
O,One
O,of
O,the
O,key
O,takeaways
O,for
O,investors
O,from
O,today
O,’
O,s
O,announcement
O,is
O,that
O,we
O,already
O,have
O,a
O,number
O,of
O,assays
O,results
O,","
O,that
O,sit
O,outside
O,the
O,current
O,resource
O,","
O,plus
O,core
O,from
O,12
O,diamond
O,holes
O,and
O,samples
O,from
O,88
O,RC
O,holes
O,in
O,the
O,laboratory
O,awaiting
O,processing
O,","
O,and
O,the
O,rigs
O,are
O,still
O,turning.
O,Further
O,high
O,-grade
O,gold
O,results
O,from
O,Lord
O,Nelson
O,Alto
O,Metals
O,Limited
O,(
O,ASX
O,:
O,AME
O,)
O,(
O,Alto
O,or
O,the
O,Company
O,)
O,is
O,pleased
O,to
O,announce
O,assay
O,results
O,from
O,its
O,maiden
O,diamond
O,drilling
O,program
O,and
O,ongoing
O,major
O,RC
O,drilling
O,program
O,at
O,its
O,100%
O,owned
O,","
O,~900km2
O,Sandstone
O,Gold
O,Project
O,","
O,which
O,covers
O,the
O,majority
O,of
O,the
O,Sandstone
O,Greenstone
O,Belt
O,","
O,in
O,Western
O,Australia.
O,The
O,Sandstone
O,Gold
O,Project
O,currently
O,hosts
O,a
O,JORC
O,2012
O,Mineral
O,Resource
O,Estimate
O,of
O,6.2Mt
O,@
O,1.7
O,g/t
O,gold
O,for
O,331
O,","
O,000oz.
O,The
O,ongoing
O,drilling
O,program
O,is
O,focused
O,on
O,growing
O,these
O,resources
O,and
O,targeting
O,further
O,high-grade
O,strike
O,and
O,depth
O,extensions
O,of
O,existing
O,mineralisation.
O,A
O,total
O,of
O,13
O,diamond
O,holes
O,of
O,the
O,Company
O,’
O,s
O,maiden
O,3
O,","
O,000m
O,(
O,17
O,hole
O,)
O,diamond
O,drill
O,program
O,have
O,been
O,drilled
O,so
O,far
O,","
O,with
O,results
O,received
O,for
O,the
O,first
O,of
O,the
O,seven
O,holes
O,drilled
O,at
O,Lord
O,Nelson
O,returning
O,:
B-D,36m
B-E,@
B-P,2.0
I-P,g/t
B-M,gold
B-E,from
B-D,203m
O,","
O,incl.
B-E,o
B-D,3.6m
B-E,@
B-P,10.5
I-P,g/t
B-M,gold
B-E,from
B-D,232.8m
O,","
O,incl.
B-E,o
B-D,0.6m
B-E,@
B-P,23.1
I-P,g/t
B-M,gold
B-E,from
B-D,234m
B-H,(
I-H,SDD001
I-H,)
O,o
B-H,SDD001
O,is
O,less
O,than
O,200m
O,vertical
O,depth
O,and
O,was
O,drilled
O,30m
O,south
O,and
O,down
O,plunge
O,of
B-H,SRC176
O,which
O,returned
B-D,16m
B-E,@
B-P,5.2
I-P,g/t
B-M,gold
B-E,from
B-D,240m
O,(
O,ASX
O,Announcement
O,2
O,April
O,2020
O,)
O,and
O,confirms
O,the
O,continuity
O,of
O,the
O,high-grade
O,mineralisation
O,of
O,the
O,Lord
O,Nelson
O,footwall
O,lode
O,remains
O,open
O,down
O,plunge
O,to
O,the
O,south.
O,Assays
O,are
O,currently
O,pending
O,for
O,a
O,further
O,12
O,diamond
O,holes
O,(
O,six
O,at
O,Lord
O,Nelson
O,","
O,two
O,at
O,Lord
O,Henry
O,and
O,four
O,completed
O,at
O,Indomitable
O,)
O,.
O,Diamond
O,drilling
O,of
O,four
O,planned
O,holes
O,at
O,Vanguard
O,is
O,currently
O,underway.
O,Exploration
O,results
O,are
O,discussed
O,on
O,the
O,following
O,page
O,and
O,refer
O,to
O,Figures
O,1-4
O,and
O,Table
O,1
O,for
O,all
O,significant
O,assay
O,results.
O,Page
O,|
O,2
O,Figure
O,2
O,:
O,Lord
O,Nelson
O,diamond
O,core
O,from
O,229.6m
O,to
O,236.8m
O,showing
O,high-grade
O,gold
O,associated
O,with
O,strong
O,sulphide
O,rich
O,alteration
O,(
O,SDD001
O,)
O,.
O,Technical
O,observations
O,High
O,grade
O,(
O,+10g/t
O,Au
O,)
O,gold
O,mineralisation
O,observed
O,in
O,SDD001
O,is
O,characterised
O,by
O,multiple
O,pulses
O,of
O,auriferous
O,(
O,gold-
O,carrying
O,)
O,fluids
O,causing
O,alteration
O,and
O,deposition
O,of
O,pyrite-quartz
O,gold
O,mineralisation
O,","
O,accumulating
O,gold
O,mineralisation
O,over
O,multiple
O,generations.
O,1.
O,Pulse
O,1
O,of
O,the
O,auriferous
O,fluids
O,results
O,in
O,disseminated
O,anhedral-subhedral
O,pyrite
O,(
O,±
O,chalcopyrite
O,)
O,within
O,intense
O,grey-
O,brown
O,silica-chlorite-pyrite
O,alteration
O,of
O,the
O,pale
O,grey
O,granodiorite
O,(
O,e.g.
O,232.8-234m
O,)
O,.
O,2.
O,Pulse
O,2
O,of
O,the
O,auriferous
O,fluids
O,results
O,in
O,stringer/veinlets
O,of
O,pyrite
O,(
O,±
O,chalcopyrite
O,)
O,as
O,replacement
O,in
O,intensely
O,altered
O,granitoid
O,","
O,and
O,within
O,dark
O,chlorite-biotite/amphibole
O,fracture
O,cleavage.
O,Pyrites
O,overprinted
O,on
O,early
O,stage
O,altered
O,pale
O,grey
O,granodiorite
O,with
O,disseminated
O,pyrite
O,(
O,e.g.
O,234-234.6m
O,)
O,.
O,3.
O,Pulse
O,3
O,of
O,the
O,auriferous
O,fluids
O,results
O,in
O,blebby/stringer
O,pyrite
O,(
O,±
O,chalcopyrite
O,","
O,±
O,galena
O,)
O,with
O,large
O,smoky/milky
O,quartz
O,veins
O,as
O,fracture
O,fill
O,(
O,e.g.
O,235-236.4m
O,)
O,.
O,This
O,type
O,of
O,gold
O,bearing
O,pyrite-quartz
O,veins
O,(
O,±
O,chalcopyrite
O,","
O,±
O,galena
O,)
O,can
O,also
O,occur
O,within
O,the
O,ultramafic
O,foot
O,wall
O,rocks
O,","
O,but
O,generally
O,with
O,limited
O,distance
O,(
O,<10m
O,)
O,to
O,the
O,contact.
O,Conduit
O,and
O,the
O,fluids
O,pathway
O,follow
O,the
O,base
O,of
O,granodiorite
O,intrusion
O,","
O,along
O,the
O,splay
O,structures
O,of
O,the
O,pre-existing
O,Edale
O,Shear
O,Zone.
O,Litho-Structural
O,control
O,:
O,Lord
O,Nelson
O,is
O,an
O,Intrusion
O,related
O,gold
O,system
O,(
O,IGRS
O,)
O,","
O,similar
O,to
O,many
O,other
O,world
O,class
O,gold
O,systems
O,such
O,as
O,Gruyere
O,and
O,Hemi.
O,Page
O,|
O,3
O,Figure
O,3
O,:
O,Lord
O,Nelson
O,cross
O,section
O,6
O,","
O,883
O,","
O,575mN
O,showing
O,SDD001.
O,Figure
O,4
O,:
O,Lord
O,Nelson
O,long
O,section
O,(
O,+/-250m
O,)
O,.
O,Page
O,|
O,4
O,Shallow
O,","
O,high
O,-grade
O,gold
O,results
O,from
O,Lord
O,Henry
O,up
O,to
O,109
O,gram*metres
O,Drilling
O,at
O,Lord
O,Henry
O,","
O,is
O,designed
O,to
O,target
O,down-dip
O,extensions
O,of
O,the
O,mineral
O,resource
O,to
O,the
O,north
O,","
O,on
O,a
O,40m
O,x
O,40m
O,spacing
O,around
O,previous
O,high-grade
O,intersections
O,","
O,and
O,80m
O,x
O,80m
O,spaced
O,drilling
O,stepping
O,out
O,to
O,the
O,west
O,(
O,See
O,Figure
O,6
O,)
O,.
O,The
O,new
O,assays
O,from
O,RC
O,drilling
O,at
O,Lord
O,Henry
O,in
O,this
O,release
O,","
O,relate
O,to
O,four-metre
O,composite
O,results
O,for
O,16
O,holes
O,for
O,2
O,","
O,725m
O,and
O,include
O,a
O,number
O,of
O,shallow
O,>20
O,gram*metre
O,intercepts
O,of
O,:
B-D,52m
B-E,@
B-P,2.1
I-P,g/t
B-M,gold
B-E,from
B-D,40m
O,","
O,incl.
B-D,4m
B-E,@
B-P,13.8
I-P,g/t
B-M,gold
B-E,from
O,72
B-H,(
I-H,SRC380
I-H,)
O,.
B-E,o
B-D,16m
B-E,@
B-P,1.8
I-P,g/t
B-M,gold
B-E,from
B-D,12m
B-H,(
I-H,SRC374
I-H,)
B-E,o
B-D,4m
B-E,@
B-P,6.2
I-P,g/t
B-M,gold
B-E,from
B-D,64m
B-H,(
I-H,SRC381
I-H,)
B-E,o
B-D,36m
B-E,@
B-P,0.8
I-P,g/t
B-M,gold
B-E,from
B-D,84m
O,","
O,incl.
B-D,12m
B-E,@
B-P,1.0
I-P,g/t
B-M,gold
B-E,from
B-D,108m
B-H,(
I-H,SRC
I-H,383
I-H,)
O,.
O,o
O,The
O,results
O,from
O,SRC380
O,are
O,true
O,width
O,and
O,demonstrates
O,a
O,continuous
O,zone
O,of
O,mineralisation
O,extending
O,from
O,SRC259
O,drilled
O,80m
O,west
O,","
O,which
O,included
O,a
O,high-grade
O,zone
O,of
O,12m
O,@
O,5.1
O,g/t
O,gold
O,from
O,108m
O,(
O,ASX
O,2
O,June
O,2021
O,)
O,.
O,Mineralisation
O,at
O,Lord
O,Henry
O,remains
O,open
O,to
O,the
O,North
O,down
O,dip
O,and
O,along
O,strike.
O,Refer
O,to
O,Figures
O,5
O,and
O,6
O,and
O,Table
O,2
O,for
O,significant
O,assay
O,results.
O,Figure
O,5
O,:
O,Lord
O,Henry
O,cross
O,section
O,746
O,","
O,770mE.
O,Mineralisation
O,at
O,Lord
O,Henry
O,is
O,hosted
O,within
O,the
O,granodiorite
O,intrusion
O,","
O,close
O,to
O,the
O,ultramafic
O,footwall.
O,The
O,high
O,content
O,of
O,quartz-pyrite
O,observed
O,within
O,the
O,high-grade
O,intersections
O,in
O,the
O,primary
O,zone
O,is
O,a
O,similar
O,style
O,of
O,mineralisation
O,observed
O,at
O,Lord
O,Nelson
O,","
O,Orion
O,Lode
O,and
O,the
O,new
O,Central
O,Zone.
O,The
O,current
O,mineral
O,resource
O,at
O,Lord
O,Henry
O,is
O,69
O,","
O,000oz
O,of
O,gold
O,(
O,65
O,","
O,000oz
O,Indicated
O,","
O,4
O,","
O,000oz
O,Inferred
O,","
O,Refer
O,to
O,Table
O,4
O,)
O,.
O,These
O,latest
O,results
O,highlight
O,the
O,significant
O,likelihood
O,for
O,further
O,resource
O,growth
O,Page
O,|
O,5
O,Figure
O,6
O,:
O,+3km
O,Lords
O,Corridor
O,showing
O,pending
O,RC
O,and
O,DD
O,assays
O,–
O,Simplified
O,geological
O,interpretation.
O,Page
O,|
O,6
O,Figure
O,7
O,:
O,RC
O,and
O,diamond
O,drilling
O,at
O,Lord
O,Henry.
O,Current
O,activities
O,–
O,ongoing
O,drilling
O,program
O,RC
O,and
O,diamond
O,drilling
O,is
O,ongoing
O,at
O,the
O,Sandstone
O,Gold
O,Project
O,with
O,two
O,RC
O,and
O,one
O,Diamond
O,rig
O,on
O,site.
O,The
O,RC
O,drilling
O,is
O,focused
O,on
O,resource
O,and
O,extensional
O,drilling
O,at
O,both
O,the
O,Lords
O,and
O,Vanguard.
O,The
O,final
O,four
O,holes
O,of
O,the
O,total
O,17
O,hole
O,diamond
O,program
O,are
O,currently
O,underway
O,and
O,the
O,12
O,completed
O,holes
O,are
O,with
O,the
O,laboratory
O,for
O,cutting
O,and
O,assay.
O,Assays
O,also
O,remain
O,pending
O,for
O,88
O,RC
O,holes
O,from
O,the
O,Lords
O,Corridor
O,and
O,Vanguard.
O,While
O,the
O,Company
O,is
O,continuing
O,to
O,experience
O,delays
O,in
O,assay
O,turn-around
O,time
O,","
O,due
O,to
O,the
O,increased
O,level
O,of
O,exploration
O,activity
O,across
O,the
O,industry
O,","
O,we
O,are
O,continuing
O,to
O,work
O,with
O,assay
O,laboratories
O,and
O,look
O,forward
O,to
O,sharing
O,further
O,results
O,from
O,our
O,ongoing
O,drill
O,program
O,in
O,the
O,coming
O,weeks.
O,Upcoming
O,results
O,in
O,the
O,coming
O,months
O,is
O,expected
O,to
O,include
O,:
O,RC
O,results
O,from
O,Lord
O,Henry
O,–
O,infill
O,and
O,extensional
O,;
O,o
O,RC
O,results
O,from
O,Lord
O,Nelson
O,–
O,infill
O,and
O,extensional
O,;
O,o
O,RC
O,results
O,from
O,Vanguard
O,–
O,infill
O,and
O,extensional
O,;
O,and
O,o
O,DD
O,results
O,from
O,Lord
O,Nelson
O,","
O,Orion
O,Lode
O,","
O,Lord
O,Henry
O,","
O,Vanguard
O,and
O,Indomitable.
O,o
O,For
O,further
O,information
O,regarding
O,Alto
O,and
O,its
O,Sandstone
O,Gold
O,Project
O,please
O,visit
O,the
O,ASX
O,platform
O,(
O,ASX
O,:
O,AME
O,)
O,or
O,the
O,Company
O,’
O,s
O,website
O,at
O,www.altometals.com.au.
O,This
O,announcement
O,has
O,been
O,authorised
O,by
O,the
O,Board
O,of
O,Alto
O,Metals
O,Limited.
O,Matthew
O,Bowles
O,Managing
O,Director
O,&
O,CEO
O,Alto
O,Metals
O,Limited
O,+61
O,8
O,9381
O,2808
O,Page
O,|
O,7
O,Competent
O,Persons
O,Statement
O,The
O,information
O,in
O,this
O,Report
O,that
O,relates
O,to
O,current
O,and
O,historical
O,Exploration
O,Results
O,is
O,based
O,on
O,information
O,compiled
O,by
O,Dr
O,Changshun
O,Jia
O,","
O,who
O,is
O,an
O,employee
O,and
O,shareholder
O,of
O,Alto
O,Metals
O,Ltd
O,","
O,and
O,he
O,is
O,also
O,entitled
O,to
O,participate
O,in
O,Alto's
O,Employee
O,Incentive
O,Scheme.
O,Dr
O,Jia
O,is
O,a
O,Member
O,of
O,the
O,Australian
O,Institute
O,of
O,Geoscientists
O,and
O,has
O,sufficient
O,experience
O,of
O,relevance
O,to
O,the
O,styles
O,of
O,mineralisation
O,and
O,the
O,types
O,of
O,deposits
O,under
O,consideration
O,","
O,and
O,to
O,the
O,activities
O,undertaken
O,","
O,to
O,qualify
O,as
O,a
O,Competent
O,Person
O,as
O,defined
O,in
O,the
O,2012
O,Edition
O,of
O,the
O,Joint
O,Ore
O,Reserves
O,Committee
O,(
O,JORC
O,)
O,Australasian
O,Code
O,for
O,Reporting
O,of
O,Exploration
O,Results
O,","
O,Mineral
O,Resources
O,and
O,Ore
O,Reserves.
O,Dr
O,Jia
O,consents
O,to
O,the
O,inclusion
O,in
O,the
O,report
O,of
O,the
O,matters
O,based
O,on
O,the
O,information
O,in
O,the
O,context
O,in
O,which
O,it
O,appears.
O,Forward-Looking
O,Statements
O,This
O,release
O,may
O,include
O,forward-looking
O,statements.
O,Forward-looking
O,statements
O,may
O,generally
O,be
O,identified
O,by
O,the
O,use
O,of
O,forward-looking
O,verbs
O,such
O,as
O,expects
O,","
O,anticipates
O,","
O,believes
O,","
O,plans
O,","
O,projects
O,","
O,intends
O,","
O,estimates
O,","
O,envisages
O,","
O,potential
O,","
O,possible
O,","
O,strategy
O,","
O,goals
O,","
O,objectives
O,","
O,or
O,variations
O,thereof
O,or
O,stating
O,that
O,certain
O,actions
O,","
O,events
O,or
O,results
O,may
O,","
O,could
O,","
O,would
O,","
O,might
O,or
O,will
O,be
O,taken
O,","
O,occur
O,or
O,be
O,achieved
O,","
O,or
O,the
O,negative
O,of
O,any
O,of
O,these
O,terms
O,and
O,similar
O,expressions.
O,which
O,are
O,only
O,predictions
O,and
O,are
O,subject
O,to
O,risks
O,","
O,uncertainties
O,and
O,assumptions
O,which
O,are
O,outside
O,the
O,control
O,of
O,Alto
O,Metals
O,Limited.
O,Actual
O,values
O,","
O,results
O,or
O,events
O,may
O,be
O,materially
O,different
O,to
O,those
O,expressed
O,or
O,implied
O,in
O,this
O,release.
O,Given
O,these
O,uncertainties
O,","
O,recipients
O,are
O,cautioned
O,not
O,to
O,place
O,reliance
O,on
O,forward-looking
O,statements.
O,Any
O,forward-looking
O,statements
O,in
O,this
O,release
O,speak
O,only
O,at
O,the
O,date
O,of
O,issue.
O,Subject
O,to
O,any
O,continuing
O,obligations
O,under
O,applicable
O,law
O,and
O,the
O,ASX
O,Listing
O,Rules
O,","
O,Alto
O,Metals
O,Limited
O,does
O,not
O,undertake
O,any
O,obligation
O,to
O,update
O,or
O,revise
O,any
O,information
O,or
O,any
O,of
O,the
O,forward-looking
O,statements
O,in
O,this
O,release
O,or
O,any
O,changes
O,in
O,events
O,","
O,conditions
O,or
O,circumstances
O,on
O,which
O,any
O,such
O,forward-looking
O,statement
O,is
O,based.
O,Page
O,|
O,8
O,Exploration
O,Results
O,The
O,references
O,in
O,this
O,announcement
O,to
O,Exploration
O,Results
O,for
O,the
O,Sandstone
O,Gold
O,Project
O,were
O,reported
O,in
O,accordance
O,with
O,Listing
O,Rule
O,5.7
O,in
O,the
O,announcements
O,titled
O,:
O,Further
O,excellent
O,results
O,from
O,step-out
O,drilling
O,at
O,Vanguard
O,","
O,1
O,July
O,2021
O,High-grade
O,gold
O,results
O,continue
O,at
O,the
O,Lords
O,Corridor
O,","
O,2
O,June
O,2021
O,Exceptional
O,high-grade
O,visible
O,gold
O,from
O,Vanguard
O,","
O,13
O,May
O,2021
O,Excellent
O,high-grade
O,results
O,from
O,the
O,Lords
O,","
O,13
O,April
O,2021
O,New
O,Zone
O,of
O,gold
O,mineralisation
O,discovered
O,at
O,the
O,Lords
O,","
O,8
O,March
O,2021
O,Drilling
O,highlights
O,continuity
O,of
O,mineralisation
O,at
O,Vanguard
O,","
O,5
O,February
O,2021
O,Significant
O,gold
O,targets
O,defined
O,at
O,the
O,Lords
O,Corridor
O,","
O,2
O,February
O,2021
O,Orion
O,Gold
O,Lode
O,Continues
O,High-Grade
O,Gold
O,Drilling
O,Results
O,","
O,29
O,September
O,2020
O,Further
O,shallow
O,results
O,from
O,New
O,Orion
O,Gold
O,Lode
O,and
O,Exploration
O,Update
O,","
O,31
O,August
O,2020
O,Outstanding
O,results
O,from
O,gold
O,lode
O,south
O,of
O,Lord
O,Nelson
O,pit
O,","
O,18
O,August
O,2020
O,Alto
O,hits
O,more
O,high-grade
O,gold
O,at
O,Lord
O,Nelson
O,","
O,29
O,July
O,2020
O,Thick
O,zone
O,of
O,shallow
O,gold
O,mineralisation
O,at
O,Lord
O,Nelson
O,","
O,27
O,July
O,2020
O,High
O,grade
O,results
O,continue
O,from
O,drilling
O,at
O,Lord
O,Nelson
O,open
O,pit
O,","
O,22
O,April
O,2020
O,Further
O,high-grade
O,gold
O,results
O,from
O,Lord
O,Nelson
O,and
O,exploration
O,update
O,","
O,2
O,April
O,2020
O,Wide
O,zone
O,of
O,high
O,grade
O,","
O,primary
O,gold
O,mineralisation
O,confirmed
O,beneath
O,Lord
O,Nelson
O,pit
O,","
O,16
O,March
O,2020
O,Down
O,plunge
O,extensions
O,confirmed
O,at
O,Lord
O,Nelson
O,","
O,22
O,July
O,2019
O,The
O,Company
O,confirms
O,that
O,it
O,is
O,not
O,aware
O,of
O,any
O,new
O,information
O,or
O,data
O,that
O,materially
O,affects
O,the
O,information
O,included
O,in
O,the
O,previous
O,market
O,announcements
O,noted
O,above.
O,Page
O,|
O,9
O,Table
O,1
O,:
O,Diamond
O,drilling
O,assay
O,results
O,and
O,drill
O,collar
O,information
O,(
O,MGA
O,94
O,zone
O,50
O,)
O,.
O,Hole_ID
O,Hole_Type
O,m_East
O,m_North
O,m_RL
O,Dip
O,Azimith
O,m_MaxDept
O,Prospect
O,From
O,(
O,m
O,)
O,To
O,(
O,m
O,)
O,Interval
O,(
O,m
O,)
O,Au_g/t
O,SDD001
O,DD
O,745985
O,6883580
O,474.0
O,-60
O,90
O,246.3
O,Lord
O,Nelson
O,172.4
O,178
O,5.6
O,0.54
O,and
O,193
O,193.5
O,0.5
O,1.09
O,and
O,203
O,239
O,36
O,1.97
O,and
O,incl.
O,232.8
O,236.4
O,3.6
O,10.46
O,and
O,incl.
O,234
O,234.6
O,0.6
O,23.09
O,SDD002
O,DD
O,746180
O,6883470
O,473.0
O,-60
O,90
O,132.5
O,Orion
O,Pending
O,SDD003
O,DD
O,746225
O,6883470
O,454.0
O,-60
O,90
O,109.9
O,Orion
O,Pending
O,SDD004
O,DD
O,746610
O,6880658
O,454.0
O,-75
O,360
O,177.4
O,Lord
O,Henry
O,Pending
O,SDD005
O,DD
O,746650
O,6880890
O,456.0
O,-50
O,180
O,252.1
O,Lord
O,Henry
O,Pending
O,SDD006
O,DD
O,746032
O,6883489
O,473.0
O,-60
O,90
O,222.3
O,Lord
O,Nelson
O,Pending
O,SDD007
O,DD
O,746038
O,6883447
O,473.0
O,-60
O,90
O,231.4
O,Lord
O,Nelson
O,Pending
O,SDD008
O,DD
O,746002
O,6883528
O,473.0
O,-60
O,90
O,237.4
O,Lord
O,Nelson
O,Pending
O,SDD009
O,DD
O,746071
O,6883369
O,472.0
O,-60
O,90
O,249.1
O,Lord
O,Nelson
O,Pending
O,SDD010
O,DD
O,733199
O,6892339
O,499.0
O,-60
O,130
O,198.3
O,Indomitable
O,Pending
O,SDD011
O,DD
O,733166
O,6892369
O,498.0
O,-60
O,130
O,240.4
O,Indomitable
O,Pending
O,SDD012
O,DD
O,733140
O,6892398
O,499.0
O,-60
O,130
O,300.5
O,Indomitable
O,Pending
O,SDD013
O,DD
O,733294.7
O,6892210
O,498.8
O,-60
O,130
O,161
O,Indomitable
O,Pending
O,Note
O,:
O,0.2g/t
O,Au
O,cut
O,off
O,","
O,may
O,including
O,4m
O,or
O,8m
O,<0.2g/t
O,Au
O,as
O,internal
O,dilution
O,Table
O,1.1
O,:
O,SDD001
O,assay
O,results
O,in
O,detail
O,from
O,203m
O,to
O,239m.
O,Hole_ID
O,From
O,(
O,m
O,)
O,To
O,(
O,m
O,)
O,Interval
O,(
O,m
O,)
O,Au_g/t
O,Hole_ID
O,From
O,(
O,m
O,)
O,To
O,(
O,m
O,)
O,Interval
O,(
O,m
O,)
O,Au_g/t
O,SDD001
O,203.0
O,203.5
O,0.5
O,1.3
O,SDD001
O,225.5
O,226.0
O,0.5
O,1.0
O,SDD001
O,203.5
O,204.0
O,0.5
O,1.5
O,SDD001
O,226.0
O,227.5
O,1.5
O,0.3
O,SDD001
O,204.0
O,205.5
O,1.5
O,0.4
O,SDD001
O,227.5
O,228.0
O,0.5
O,6.3
O,SDD001
O,205.5
O,206.0
O,0.5
O,2.5
O,SDD001
O,228.0
O,228.5
O,0.5
O,2.5
O,SDD001
O,206.0
O,206.5
O,0.5
O,2.1
O,SDD001
O,228.5
O,229.0
O,0.5
O,0.9
O,SDD001
O,206.5
O,210.0
O,3.5
O,0.5
O,SDD001
O,229.0
O,229.5
O,0.5
O,1.3
O,SDD001
O,210.0
O,210.5
O,0.5
O,1.3
O,SDD001
O,229.5
O,231.5
O,2.0
O,0.5
O,SDD001
O,210.5
O,212.5
O,2.0
O,0.1
O,SDD001
O,231.5
O,232.0
O,0.5
O,1.0
O,SDD001
O,212.5
O,213.0
O,0.5
O,2.2
O,SDD001
O,232.0
O,232.5
O,0.5
O,1.6
O,SDD001
O,213.0
O,213.5
O,0.5
O,4.5
O,SDD001
O,232.5
O,232.8
O,0.3
O,0.7
O,SDD001
O,213.5
O,215.5
O,2.0
O,0.5
O,SDD001
O,232.8
O,233.1
O,0.3
O,14.3
O,SDD001
O,215.5
O,216.0
O,0.5
O,1.1
O,SDD001
O,233.1
O,233.5
