tag,sentence
O,grade
O,historical
O,intersection
O,of
B-D,4m
B-E,@
B-P,1.3%
B-M,Cu
B-E,","
B-P,0.7%
B-M,Ni
B-E,&
B-P,0.06%
B-M,Co
B-E,from
O,o
B-D,33m
B-H,(
I-H,MVRC010
I-H,)
O,with
O,no
O,follow
O,up
O,drilling
O,completed
O,
O,Pingrup
O,Project
O,tenements
O,granted
O,clearing
O,the
O,way
O,for
O,field
O,activities
O,once
O,access
O,agreements
O,are
O,in
O,place
O,Cosmo
O,Metals
O,Level
O,1
O,","
O,51
O,Colin
O,Street
O,Telephone
O,:
O,+61
O,(
O,8
O,)
O,6400
O,5301
O,Shares
O,on
O,Issue
O,:
O,50.5M
O,West
O,Perth
O,WA
O,6005
O,Email
O,:
O,admin@cosmometals.com.au
O,Market
O,Cap
O,:
O,$8.8M
O,(
O,at
O,$0.17
O,)
O,cosmometals.com.au
O,ASX
O,:
O,CMO
O,Cash
O,:
O,$4.0M
O,(
O,31
O,March
O,2022
O,)
O,1
O,ASX
O,RELEASE
O,|
O,QUARTERLY
O,REPORT
O,FOR
O,THE
O,PERIOD
O,ENDING
O,MARCH
O,31
O,2022
O,Cosmo
O,Metals
O,Ltd
O,(
O,“
O,Cosmo
O,”
O,or
O,“
O,the
O,Company
O,”
O,)
O,was
O,admitted
O,to
O,the
O,official
O,list
O,of
O,the
O,ASX
O,after
O,successfully
O,raising
O,$5.1m
O,at
O,IPO
O,and
O,Cosmo
O,’
O,s
O,ordinary
O,shares
O,commenced
O,trading
O,on
O,the
O,exchange
O,on
O,Monday
O,","
O,31
O,January
O,2022.
O,The
O,listing
O,followed
O,the
O,November
O,2021
O,approval
O,from
O,Great
O,Boulder
O,Resources
O,Ltd
O,(
O,ASX
O,:
O,GBR
O,)
O,shareholders
O,to
O,demerge
O,its
O,Yamarna
O,assets
O,into
O,a
O,dedicated
O,ASX-listed
O,base
O,metals
O,vehicle.
O,Since
O,listing
O,the
O,Company
O,has
O,commenced
O,exploration
O,focussed
O,on
O,progressing
O,the
O,advanced
O,Mt
O,Venn
O,project
O,through
O,to
O,a
O,maiden
O,resource
O,","
O,as
O,well
O,as
O,testing
O,targets
O,at
O,Eastern
O,Mafic
O,and
O,regional
O,target
O,generation
O,including
O,the
O,grant
O,of
O,the
O,Mt
O,Venn
O,North
O,tenement
O,featuring
O,a
O,further
O,9km
O,of
O,the
O,Mt
O,Venn
O,mineralised
O,horizon
O,with
O,several
O,targets
O,defined
O,for
O,drill
O,testing.
O,At
O,the
O,end
O,of
O,the
O,March
O,quarter
O,","
O,the
O,Company
O,had
O,a
O,cash
O,balance
O,of
O,$4.0
O,million.
O,Figure
O,1
O,:
O,Cosmo
O,Metals
O,’
O,Yamarna
O,Region
O,Projects
O,","
O,Eastern
O,Goldfields
O,Western
O,Australia.
O,COSMOMETALS.COM.AU
O,2
O,ASX
O,RELEASE
O,|
O,QUARTERLY
O,REPORT
O,FOR
O,THE
O,PERIOD
O,ENDING
O,MARCH
O,31
O,2022
O,YAMARNA
O,PROJECT
O,(
O,CMO
O,100%
O,)
O,Cosmo
O,Metals
O,’
O,Yamarna
O,Project
O,","
O,~130km
O,east
O,of
O,Laverton
O,in
O,Western
O,Australia
O,","
O,includes
O,the
O,Mt
O,Venn
O,and
O,Eastern
O,Mafic
O,prospects
O,and
O,comprises
O,nine
O,granted
O,exploration
O,licences
O,with
O,a
O,total
O,area
O,of
O,370km2
O,(
O,Figure
O,2
O,)
O,.
O,The
O,Yamarna
O,Project
O,","
O,and
O,more
O,specifically
O,the
O,Mt
O,Venn
O,Cu-Ni-Co
O,deposit
O,","
O,has
O,been
O,the
O,primary
O,focus
O,of
O,exploration
O,by
O,Cosmo
O,to
O,date
O,where
O,drilling
O,has
O,defined
O,a
O,continuous
O,zone
O,of
O,Cu-Ni
O,mineralisation
O,up
O,to
O,2.5km
O,in
O,length
O,to
O,a
O,maximum
O,depth
O,of
O,240m
O,","
O,however
O,","
O,this
O,extends
O,over
O,more
O,than
O,8km
O,of
O,strike
O,highlighting
O,the
O,potential
O,for
O,the
O,discovery
O,of
O,large-scale
O,deposits.
O,Figure
O,2
O,:
O,Cosmo
O,Metals
O,’
O,Yamarna
O,Project
O,","
O,Eastern
O,Goldfields
O,Western
O,Australia
O,with
O,selected
O,historical
O,intersections
O,on
O,regional
O,airborne
O,magnetic
O,imagery
O,(
O,RTP
O,TMI
O,)
O,.
O,COSMOMETALS.COM.AU
O,3
O,ASX
O,RELEASE
O,|
O,QUARTERLY
O,REPORT
O,FOR
O,THE
O,PERIOD
O,ENDING
O,MARCH
O,31
O,2022
O,The
O,copper-rich
O,sulphide
O,mineralisation
O,at
O,Mt
O,Venn
O,is
O,hosted
O,within
O,gabbroic
O,rocks
O,of
O,the
O,Mt
O,Venn
O,Igneous
O,Complex
O,","
O,with
O,more
O,than
O,three
O,kilometres
O,of
O,strike
O,to
O,the
O,south
O,remaining
O,untested
O,as
O,well
O,as
O,areas
O,down
O,dip
O,from
O,the
O,currently
O,drilled
O,sections
O,(
O,refer
O,figures
O,2
O,","
O,3
O,&
O,4
O,)
O,.
O,Numerous
O,significant
O,intersections
O,have
O,been
O,reported
O,from
O,Mt
O,Venn
O,including
O,","
O,but
O,not
O,limited
O,to
O,:
B-E,•
B-D,48m
B-E,at
B-P,0.8%
B-M,Cu
B-E,","
B-P,0.2%
B-M,Ni
B-E,","
B-P,0.07%
B-M,Co
B-E,from
B-D,103m
B-E,in
B-H,17MVRC015
B-E,•
B-D,18m
B-E,at
B-P,0.8%
B-M,Cu
B-E,","
B-P,0.1%
B-P,Ni
B-E,","
B-P,0.02%
B-M,Co
B-E,from
B-D,187m
B-E,in
B-H,17MVRC001
B-E,•
B-D,8m
B-E,at
B-P,0.7%
B-M,Cu
B-E,","
B-P,0.2%
B-M,Ni
B-E,","
B-P,0.05%
B-M,Co
B-E,from
B-D,92m
B-E,in
B-H,17MVRC022
B-E,•
B-D,27m
B-E,at
B-P,0.6%
B-M,Cu
B-E,","
B-P,0.2%
B-M,Ni
B-E,","
B-P,0.05%
B-M,Co
B-E,from
B-D,43m
B-E,in
B-H,18MVRC0016.
O,During
O,the
O,quarter
O,the
O,Company
O,announced
O,the
O,intersection
O,of
O,thick
O,","
O,higher-grade
O,zones
O,of
O,copper
O,mineralisation
O,from
O,a
O,six-hole
O,","
O,1
O,","
O,116m
O,reverse
O,circulation
O,(
O,RC
O,)
O,drilling
O,program
O,at
O,Mt
O,Venn
O,","
O,(
O,refer
O,Figures
O,2
O,&
O,3
O,)
O,.
O,Significant
O,intersections
O,from
O,the
O,drilling
O,program
O,include
O,:
B-E,•
B-D,46m
B-E,@
B-P,0.80%
B-M,Cu
B-E,","
B-P,0.06%Ni
B-E,from
B-D,141m
B-E,in
B-H,21MVRC001
B-E,including
B-D,1m
B-E,@
B-P,1.40%
B-M,Cu
B-E,from
B-D,151m
B-E,and
O,o
B-D,12m
B-E,@
B-P,1.26%
B-M,Cu
B-E,from
B-D,155m
B-E,and
O,o
B-D,13m
B-E,@
B-P,1.06%
B-M,Cu
B-E,from
B-P,170m
O,o
B-E,•
B-D,23m
B-E,@
B-P,0.74%
B-M,Cu
B-E,","
B-P,0.06%Ni
B-E,from
B-D,158m
B-E,in
B-H,21MVRC002
B-E,including
B-D,1m
B-E,@
B-P,1.81%
B-M,Cu
B-E,from
B-D,158m
B-E,and
O,o
B-D,1m
B-E,@
B-P,1.01%
B-M,Cu
B-E,from
B-D,162m
B-E,and
O,o
B-D,2m
B-E,@
B-P,1.26%
B-M,Cu
B-E,from
B-D,170m
B-E,and
O,o
B-D,1m
B-E,@
B-P,1.83%
B-M,Cu
B-E,from
B-D,175m
B-E,and
O,o
B-D,1m
B-E,@
B-P,1.66%
B-M,Cu
B-E,from
B-D,180m
B-E,and
O,o
B-E,•
B-D,67m
B-E,@
B-P,0.50%
B-M,Cu
B-E,","
B-P,0.13%
B-M,Ni
B-E,from
B-D,47m
B-E,in
B-H,21MVRC003
B-E,including
B-D,1m
B-E,@
B-P,1.31%
B-M,Cu
B-E,from
B-D,64m
B-E,and
O,o
B-D,1m
B-E,@
B-P,2.05%
B-M,Cu
B-E,from
B-D,70m
O,and
O,o
B-D,1m
B-E,@
B-P,1.40%
B-M,Cu
B-E,from
B-D,94m
B-E,and
O,o
B-D,1m
B-E,@
B-P,1.23%
B-M,Cu
B-E,from
B-D,97m
B-E,and
O,o
B-D,3m
B-E,@
B-P,1.11%
B-M,Cu
B-E,from
B-D,101m
B-E,and
O,o
B-E,•
B-D,15m
B-E,@
B-P,0.29%
B-M,Cu
B-E,","
B-P,0.06%Ni
B-E,from
B-D,154m
B-E,in
B-H,21MVRC004
O,COSMOMETALS.COM.AU
O,4
O,ASX
O,RELEASE
O,|
O,QUARTERLY
O,REPORT
O,FOR
O,THE
O,PERIOD
O,ENDING
O,MARCH
O,31
O,2022
O,Figure
O,3
O,:
O,Cosmo
O,Metals
O,’
O,Mt
O,Venn
O,Project.
O,2021
O,RC
O,drilling
O,with
O,selected
O,historical
O,drill
O,intersection
O,on
O,aerial
O,photo
O,background.
O,The
O,above
O,holes
O,were
O,drilled
O,into
O,the
O,‘
O,Western
O,(
O,footwall
O,)
O,Zone
O,’
O,at
O,Mt
O,Venn
O,and
O,successfully
O,expanded
O,the
O,grades
O,and
O,widths
O,of
O,mineralisation
O,in
O,the
O,earlier
O,reported
O,drilling
O,including
O,the
O,higher-grade
O,zones
O,noted
O,above
O,in
O,hole
O,21MVRC001.
O,Mineralisation
O,in
O,21MVRC001
O,is
O,interpreted
O,to
O,be
O,associated
O,with
O,a
O,‘
O,flexure
O,’
O,in
O,the
O,target
O,basal
O,contact
O,zone
O,and
O,work
O,is
O,ongoing
O,to
O,target
O,this
O,position
O,along
O,strike
O,and
O,repeats
O,of
O,it
O,at
O,depth
O,(
O,refer
O,Figure
O,4
O,)
O,.
O,COSMOMETALS.COM.AU
O,5
O,ASX
O,RELEASE
O,|
O,QUARTERLY
O,REPORT
O,FOR
O,THE
O,PERIOD
O,ENDING
O,MARCH
O,31
O,2022
O,Figure
O,4
O,:
O,Cross
O,section
O,6
O,887
O,450
O,(
O,view
O,looking
O,north
O,)
O,with
O,hole
O,21MVRC001
O,with
O,higher
O,grade
O,zone
O,coincident
O,with
O,a
O,‘
O,flexure
O,’
O,in
O,the
O,basement
O,contact.
O,Hole
O,21MVRC003
O,successfully
O,intersected
O,near-surface
O,extensions
O,of
O,the
O,mineralisation
O,intersected
O,in
O,historical
O,hole
B-H,18MVRC003
O,which
O,included
B-D,30m
B-E,@
B-P,0.55%
B-M,Cu
O,(
O,refer
O,Figure
O,4
O,)
O,.
O,Hole
O,21MVTRC004
O,","
O,drilled
O,on
O,the
O,same
O,section
O,as
O,21MVRC003
O,","
O,targeted
O,a
O,down
O,dip
O,position
O,of
O,this
O,mineralised
O,horizon
O,","
O,however
O,the
O,hole
O,was
O,terminated
O,after
O,passing
O,through
O,a
O,fault
O,zone
O,and
O,may
O,not
O,have
O,been
O,drilled
O,deep
O,enough
O,to
O,intersect
O,the
O,deeper
O,zone
O,of
O,mineralisation
O,in
O,holes
O,21MVRC003
O,and
O,18MVRC003.
O,Sulphide
O,(
O,chalcopyrite
O,)
O,mineralised
O,zones
O,are
O,interpreted
O,to
O,extend
O,to
O,surface
O,with
O,very
O,little
O,weathering
O,logged.
O,Holes
O,21MVRC005
O,and
O,21MVRC006
O,were
O,drilled
O,on
O,northern
O,extensions
O,to
O,Mt
O,Venn
O,and
O,intersected
O,narrow
O,zones
O,of
O,copper
O,and
O,nickel
O,including
O,numerous
O,narrow
O,intervals
O,with
O,>0.15%
O,Cu
O,such
O,as
O,:
B-E,•
B-D,2m
B-E,@
B-P,0.48%
B-M,Cu
B-E,","
B-P,0.10%
B-M,Ni
B-E,from
B-D,56m
B-E,in
B-H,21MVRC005
B-E,•
B-D,4m
B-E,@
B-P,0.19%
B-M,Cu
B-E,","
B-P,0.08%
B-M,Ni
B-E,from
B-D,56m
B-E,in
B-H,21MVRC005
B-E,•
B-D,8m
B-E,@
B-P,0.48%
B-M,Cu
B-E,","
B-P,0.06%
B-M,Ni
B-E,from
B-D,76m
B-E,in
B-H,21MVRC006
O,COSMOMETALS.COM.AU
O,6
O,ASX
O,RELEASE
O,|
O,QUARTERLY
O,REPORT
O,FOR
O,THE
O,PERIOD
O,ENDING
O,MARCH
O,31
O,2022
O,Figure
O,5
O,:
O,Cross
O,section
O,6
O,887
O,625
O,(
O,view
O,looking
O,north
O,)
O,with
O,hole
B-H,21MVRC003
O,defining
O,near
O,surface
O,extensions
O,of
O,historical
O,hole
B-H,18MVRC003.
O,Hole
B-H,21MVRC004
O,appears
O,to
O,have
O,‘
O,clipped
O,’
O,a
O,fault
O,and
O,been
O,terminated
O,prior
O,to
O,intersecting
O,the
O,depth
O,extensions
O,below
O,this
O,zone.
O,Mt
O,Venn
O,North
O,Granted
O,During
O,the
O,quarter
O,the
O,Mt
O,Venn
O,North
O,tenement
O,(
O,E36/2680
O,)
O,was
O,granted
O,(
O,Figure
O,2
O,)
O,.
O,The
O,Mt
O,Venn
O,North
O,tenement
O,covers
O,the
O,entire
O,northern
O,extension
O,of
O,the
O,Mt
O,Venn
O,Complex.
O,Importantly
O,drilling
O,along
O,this
O,trend
O,","
O,intersected
O,anomalous
O,areas
O,with
O,several
O,significant
O,intercepts
O,being
O,recorded
O,with
O,wide
O,zones
O,(
O,20-44m
O,)
O,of
O,copper
O,dominant
O,sulphide
O,mineralisation
O,with
O,almost
O,half
O,the
O,historical
O,holes
O,completed
O,recording
O,grades
O,greater
O,than
O,0.2%
O,Cu
O,including
O,historical
O,hole
B-H,MVRC010
O,","
O,which
O,intersected
O,(
O,refer
O,Figure
O,2
O,)
O,:
B-E,•
B-D,4m
B-E,@
B-P,1.3%
B-M,Cu
B-E,and
B-P,0.7%
B-M,Ni
B-E,from
B-D,33m
B-H,MVRC010
O,is
O,coincident
O,with
O,a
O,NNW-trending
O,shear
O,zone
O,","
O,and
O,is
O,the
O,highest
O,nickel
O,grade
O,intersected
O,in
O,the
O,Mt
O,Venn
O,Igneous
O,Complex
O,","
O,and
O,which
O,has
O,never
O,been
O,followed
O,up.
O,Along
O,with
O,numerous
O,other
O,high
O,priority
O,targets
O,Mt
O,Venn
O,North
O,represents
O,a
O,compelling
O,exploration
O,opportunity
O,for
O,the
O,Company
O,once
O,access
O,agreements
O,and
O,approvals
O,are
O,in
O,place.
O,COSMOMETALS.COM.AU
O,7
O,ASX
O,RELEASE
O,|
O,QUARTERLY
O,REPORT
O,FOR
O,THE
O,PERIOD
O,ENDING
O,MARCH
O,31
O,2022
O,Further
O,Work
O,RC
O,Drilling
O,After
O,the
O,reporting
O,period
O,the
O,Company
O,commenced
O,a
O,3
O,","
O,000m
O,RC
O,drill
O,program
O,at
O,Yamarna
O,targeting
O,extensions
O,along
O,strike
O,and
O,at
O,depth
O,of
O,the
O,Mt
O,Venn
O,mineralisation
O,as
O,well
O,as
O,walk-up
O,targets
O,at
O,Eastern
O,Mafic.
O,As
O,at
O,the
O,date
O,of
O,this
O,announcement
O,approximately
O,1
O,","
O,900m
O,of
O,the
O,program
O,has
O,been
O,completed
O,with
O,slow
O,drilling
O,due
O,to
O,rig
O,breakdowns
O,and
O,ground
O,conditions.
O,The
O,first
O,three
O,batches
O,of
O,samples
O,are
O,at
O,the
O,laboratory
O,with
O,first
O,assays
O,expected
O,in
O,the
O,coming
O,month.
O,Exploration
O,Target
O,The
O,Company
O,has
O,engaged
O,well-credentialled
O,resource
O,consulting
O,group
O,Entech
O,to
O,define
O,an
O,initial
O,Exploration
O,Target
O,at
O,Mt
O,Venn
O,in
O,line
O,with
O,the
O,JORC
O,Code
O,(
O,2012
O,)
O,.
O,According
O,to
O,the
O,JORC
O,Code
O,an
O,Exploration
O,Target
O,is
O,defined
O,as
O,:
O,“
O,…
O,a
O,statement
O,or
O,estimate
O,of
O,the
O,exploration
O,potential
O,of
O,a
O,mineral
O,deposit
O,in
O,a
O,defined
O,geological
O,setting
O,where
O,the
O,statement
O,or
O,estimate
O,","
O,quoted
O,as
O,a
O,range
O,of
O,tonnes
O,and
O,a
O,range
O,of
O,grade
O,(
O,or
O,quality
O,)
O,","
O,relates
O,to
O,mineralisation
O,for
O,which
O,there
O,has
O,been
O,insufficient
O,exploration
O,to
O,estimate
O,a
O,Mineral
O,Resource.
O,”
O,The
O,definition
O,of
O,this
O,Exploration
O,Target
O,","
O,planned
O,for
O,completion
O,in
O,the
O,June
O,quarter
O,","
O,will
O,be
O,fundamental
O,to
O,planning
O,further
O,drilling
O,required
O,to
O,upgrade
O,Mt
O,Venn
O,to
O,a
O,JORC
O,compliant
O,resource
O,as
O,well
O,as
O,testing
O,the
O,mineralisation
O,potential
O,beyond
O,the
O,current
O,drilling
O,limits.
O,WINCHESTER
O,(
O,CMO
O,75%
O,-
O,100%
O,)
O,The
O,Winchester
O,Project
O,is
O,located
O,to
O,the
O,north
O,of
O,the
O,Yamarna
O,Project
O,tenement
O,package
O,and
O,consists
O,of
O,two
O,tenements
O,covering
O,91km2
O,(
O,Figure
O,1
O,&
O,6
O,)
O,.
O,Winchester
O,contains
O,magmatic
O,hosted
O,polymetallic
O,(
O,Cu-
O,Ni-Co-PGE
O,)
O,mineralisation
O,interpreted
O,as
O,analogous
O,to
O,the
O,Mt
O,Venn
O,deposit.
O,Several
O,phases
O,of
O,exploration
O,have
O,been
O,completed
O,at
O,Winchester
O,","
O,however
O,only
O,22
O,RC
O,and
O,DD
O,holes
O,have
O,been
O,drilled
O,to
O,date
O,across
O,the
O,entire
O,tenement
O,area.
O,Several
O,significant
O,intercepts
O,have
O,been
O,recorded
O,including
O,(
O,Refer
O,Independent
O,Geologist
O,’
O,s
O,Report
O,within
O,Cosmo
O,Metals
O,’
O,Prospectus
O,dated
O,22
O,November
O,2021
O,)
O,:
B-E,•
B-D,7m
B-E,@
B-P,1.1
I-P,%
B-M,Cu
B-E,","
B-P,0.2%
B-M,Ni
B-E,","
B-P,0.01%
B-M,Co
B-E,","
B-P,0.13ppm
B-M,PGE
B-E,and
B-P,0.19g/t
B-M,Au
B-E,from
B-D,123
I-D,m
B-H,(
I-H,18WNRC001
I-H,)
B-E,including
B-D,2m
B-E,@
B-M,Cu
B-P,1.8%
B-M,Cu
B-E,","
B-P,0.2
I-P,%
B-M,Ni
B-E,","
B-P,0.02%
B-M,Co
B-E,","
B-P,0.22ppm
B-M,PGE
B-E,and
B-P,0.25g/t
B-M,Au
B-E,from
B-D,126m
O,o
B-E,•
B-D,13m
B-E,@
B-P,0.9
B-M,Cu
B-P,%
B-E,","
B-P,0.3
I-P,%
B-M,Ni
B-E,","
B-P,0.02
I-P,%
B-M,Co
B-E,from
B-D,138
I-D,m
B-H,(
I-H,18WNRC002
I-H,)
B-E,including
B-D,2m
B-E,@
B-P,1.5%
B-M,Cu
B-E,","
B-P,0.1%
B-M,Ni
B-E,","
B-P,0.01%
B-M,Co
B-E,and
B-P,0.12g/t
B-M,Au
B-E,from
B-D,138
I-D,m
O,o
O,and
B-D,5m
B-E,@
B-P,1.1%
B-M,Cu
B-E,","
B-P,0.7%
B-M,Ni
B-E,","
B-P,0.04%
B-M,Co
B-E,and
B-P,0.1ppm
B-M,PGE
B-E,from
B-D,144m
O,o
B-E,•
B-D,4.4m
B-E,@
B-P,0.8%
B-M,Cu
B-E,","
B-P,4.7g/t
B-M,Ag
B-E,from
B-D,201.86
I-D,m
B-H,(
I-H,20WNRCD002
I-H,)
B-E,•
B-D,19m
B-E,@
B-P,0.6%
B-M,Cu
B-E,","
B-P,0.3%
B-M,Ni
B-E,","
O,and
B-P,0.02%
B-M,Co
B-E,from
B-D,106m
B-H,(
I-H,YMRC010
I-H,)
O,10
O,including
B-D,10m
B-E,@
B-P,0.8%
B-M,Cu
B-E,","
B-P,0.4%
B-M,Ni
B-D,","
B-P,0.03%
B-M,Co
O,o
B-E,•
B-D,13m
B-E,at
B-D,0.9%
B-P,Cu
B-M,","
B-P,0.3%
B-M,Ni
B-E,","
B-P,0.02%
B-M,Co
B-E,from
B-D,138m
B-H,(
I-H,18WNRC002
I-H,)
O,10
O,COSMOMETALS.COM.AU
O,8
O,ASX
O,RELEASE
O,|
O,QUARTERLY
O,REPORT
O,FOR
O,THE
O,PERIOD
O,ENDING
O,MARCH
O,31
O,2022
O,including
B-D,5m
B-E,at
B-P,1.1%
B-M,Cu
B-E,","
B-P,0.7%
B-M,Ni
B-E,","
B-P,0.04%
B-M,Co
B-E,","
B-P,0.10g/t
B-M,PGE
O,o
O,Work
O,undertaken
O,at
O,Winchester
O,during
O,the
O,quarter
O,comprised
O,targeting
O,and
O,field
O,reconnaissance
O,with
O,further
O,work
O,planned
O,prior
O,to
O,drilling
O,in
O,the
O,July
O,quarter.
O,Figure
O,6
O,:
O,Cosmo
O,Metals
O,’
O,Winchester
O,Project
O,with
O,EM
O,targets
O,and
O,location
O,of
O,the
O,Winchester
O,Prospect
O,on
O,background
O,airborne
O,magnetics
O,(
O,VD1
O,TMI
O,)
O,COSMOMETALS.COM.AU
O,9
O,ASX
O,RELEASE
O,|
O,QUARTERLY
O,REPORT
O,FOR
O,THE
O,PERIOD
O,ENDING
O,MARCH
O,31
O,2022
O,PINGRUP
O,(
O,CMO
O,100%
O,)
O,Cosmo
O,Metals
O,’
O,Pingrup
O,Project
O,comprises
O,two
O,recently
O,granted
O,tenements
O,in
O,the
O,southern
O,Wheatbelt
O,region
O,of
O,Western
O,Australia
O,(
O,Figure
O,7
O,)
O,.
O,The
O,Pingrup
O,tenements
O,overlie
O,farmland
O,south
O,of
O,Lake
O,Grace
O,and
O,are
O,considered
O,to
O,be
O,prospective
O,for
O,copper-nickel
O,mineralisation
O,associated
O,with
O,interpreted
O,mafic-ultramafic
O,intrusions
O,within
O,high
O,metamorphic
O,grade
O,rocks
O,of
O,the
O,South
O,West
O,Terrane.
O,The
O,Pingrup
O,Project
O,represents
O,conceptual
O,targets
O,generated
O,from
O,desktop
O,analysis
O,of
O,regional
O,magnetic
O,data
O,and
O,initial
O,stakeholder
O,engagement
O,work
O,has
O,commenced
O,with
O,field
O,work
O,planned
O,in
O,the
O,coming
O,quarter.
O,Figure
O,7
O,:
O,Cosmo
O,Metals
O,’
O,Pingrup
O,Project
O,","
O,SWT
O,Western
O,Australia
O,CORPORATE
O,On
O,31
O,January
O,2022
O,the
O,Company
O,raised
O,$5.1
O,million
O,by
O,way
O,of
O,an
O,initial
O,public
O,offer
O,(
O,IPO
O,)
O,.
O,As
O,per
O,ASX
O,Listing
O,Rule
O,5.3.1
O,:
O,Exploration
O,and
O,Evaluation
O,Expenditure
O,during
O,the
O,Quarter
O,was
O,$182
O,","
O,000.
O,Full
O,details
O,of
O,exploration
O,activity
O,during
O,the
O,Quarter
O,are
O,set
O,out
O,in
O,this
O,report.
O,As
O,per
O,ASX
O,Listing
O,Rule
O,5.3.2
O,:
O,There
O,were
O,no
O,substantive
O,mining
O,production
O,and
O,development
O,activities
O,during
O,the
O,Quarter.
O,COSMOMETALS.COM.AU
O,10
O,ASX
O,RELEASE
O,|
O,QUARTERLY
O,REPORT
O,FOR
O,THE
O,PERIOD
O,ENDING
O,MARCH
O,31
O,2022
O,As
O,per
O,ASX
O,Listing
O,Rule
O,5.3.5
O,and
O,referred
O,to
O,in
O,Section
O,6
O,of
O,the
O,Appendix
O,5B
O,quarterly
O,cash
O,flow
O,report
O,","
O,the
O,Company
O,made
O,payments
O,to
O,related
O,parties
O,and
O,their
O,associates
O,during
O,the
O,quarter
O,comprising
O,payments
O,to
O,directors
O,","
O,management
O,and
O,related
O,service
O,providers
O,totalling
O,$133
O,","
O,000.
O,At
O,the
O,end
O,of
O,the
O,quarter
O,the
O,Company
O,had
O,$4.0
O,million
O,in
O,cash.
O,Investor
O,Relations
O,Cosmo
O,had
O,a
O,poster
O,booth
O,at
O,the
O,RIU
O,Explorer
O,Conference
O,in
O,Fremantle
O,in
O,February
O,2022
O,and
O,engaged
O,with
O,several
O,mining
O,and
O,resources
O,publications
O,regarding
O,exploration
O,programs.
O,The
O,Company
O,also
O,established
O,a
O,social
O,media
O,presence
O,via
O,corporate
O,LinkedIn
O,and
O,Twitter
O,accounts
O,and
O,utilised
O,a
O,key
O,CRM
O,email
O,platform
O,to
O,disseminate
O,company
O,news
O,flow
O,and
O,relevant
O,macro
O,news
O,to
O,appropriate
O,investor
O,audiences.
O,This
O,announcement
O,is
O,authorised
O,for
O,release
O,to
O,the
O,ASX
O,by
O,the
O,Board
O,of
O,Cosmo
O,Metals
O,Ltd.
O,For
O,further
O,information
O,please
O,contact
O,:
O,James
O,Merrillees
O,(
O,Managing
O,Director
O,)
O,Lucas
O,Robinson
O,Cosmo
O,Metals
O,Corporate
O,Storytime
O,Phone
O,+61
O,8
O,6400
O,5301
O,Mobile
O,+61
O,408
O,228
O,889
O,Email
O,:
O,admin@cosmometals.com.au
O,Email
O,:
O,lucas@corporatestorytime.com
O,Website
O,:
O,cosmometals.com.au
O,Follow
O,CMO
O,on
O,LinkedIn
O,Follow
O,CMO
O,on
O,Twitter
O,Table
O,1
O,–
O,Cosmo
O,Metals
O,’
O,Tenement
O,Schedule
O,31
O,March
O,2022
O,Interest
O,at
O,Tenement
O,ID
O,Project
O,Status
O,Holder
O,End
O,of
O,Quarter
O,E38/2129
O,Winchester
O,JV
O,Granted
O,Ausgold
O,Exploration
O,Pty
O,Ltd
O,75%
O,E38/2320
O,Yamarna
