tag,sentence
O,The
O,mineralisation
O,is
O,interpreted
O,to
O,be
O,located
O,on
O,splays
O,to
O,the
O,regional-scale
O,Big
O,Bell
O,Fault
O,that
O,trends
O,northwards
O,from
O,the
O,major
O,production
O,centre
O,of
O,the
O,Big
O,Bell
O,mine
O,to
O,the
O,south.
O,Figure
O,1
O,–
O,Ozz
O,Resources
O,’
O,WA
O,Gold
O,Projects
O,Maguires
O,Drilling
O,Programme
O,The
O,Company
O,’
O,s
O,maiden
O,Reverse
O,Circulation
O,(
O,RC
O,)
O,drilling
O,program
O,at
O,Old
O,Prospect
O,was
O,completed
O,in
O,mid-August
O,and
O,all
O,the
O,assay
O,results
O,have
O,now
O,been
O,returned.
O,This
O,announcement
O,reports
O,the
O,results
O,from
O,these
O,45
O,RC
O,drill
O,holes
O,for
O,an
O,aggregate
O,4
O,","
O,300m
O,of
O,drilling.
O,The
O,locations
O,of
O,the
O,drill
O,holes
O,are
O,shown
O,in
O,Figures
O,2
O,and
O,4.
O,The
O,bulk
O,of
O,previous
O,drilling
O,at
O,Maguires
O,was
O,focused
O,at
O,the
O,Old
O,Prospect
O,in
O,the
O,late
O,1980
O,’
O,s
O,","
O,with
O,the
O,new
O,drilling
O,designed
O,to
O,validate
O,the
O,previous
O,results
O,and
O,test
O,for
O,extensions
O,both
O,along
O,strike
O,and
O,down-dip.
O,The
O,new
O,drilling
O,has
O,expanded
O,the
O,size
O,and
O,confirmed
O,the
O,typical
O,grades
O,of
O,the
O,Old
O,Prospect
O,North
O,and
O,South
O,","
O,and
O,shown
O,that
O,the
O,mineralisation
O,remains
O,open
O,in
O,all
O,directions
O,(
O,Figure
O,3
O,)
O,.
O,The
O,drilling
O,intersected
O,parallel
O,zones
O,of
O,quartz
O,carbonate
O,veining
O,hosted
O,in
O,highly
O,sheared
O,mafic
O,","
O,ultramafic
O,and
O,sedimentary
O,rocks.
O,The
O,depth
O,to
O,fresh
O,rock
O,was
O,variable
O,","
O,ranging
O,from
O,60-90m.
O,Pyrite
O,and
O,arsenopyrite
O,were
O,identified
O,in
O,primary
O,mineralization
O,within
O,fresh
O,rock.
O,Old
O,Prospect
O,South
O,(
O,Figures
O,3
O,and
O,6
O,)
O,has
O,a
O,strike
O,length
O,of
O,50-100m
O,while
O,Old
O,Prospect
O,North
O,(
O,Figures
O,3
O,and
O,5
O,)
O,is
O,100-150m
O,long
O,with
O,an
O,estimated
O,true
O,thickness
O,averaging
O,2-3m.
O,The
O,gold
O,mineralisation
O,dips
O,steeply
O,west
O,and
O,high
O,grades
O,shoots
O,are
O,interpreted
O,to
O,plunge
O,steeply
O,north.
O,In
O,both
O,areas
O,the
O,mineralisation
O,is
O,open
O,in
O,all
O,directions.
O,The
O,intercept
O,of
B-D,10m
B-E,@
B-P,2.48g/t
B-H,(
I-H,hole
I-H,21MRR039
O,–
O,Figure
O,3
O,)
O,clearly
O,indicates
O,excellent
O,potential
O,to
O,extend
O,the
O,mineralisation
O,down-plunge.
O,For
O,Old
O,Prospect
O,North
O,(
O,Figure
O,5
O,)
O,","
O,a
O,number
O,of
O,sub-
O,parallel
O,shear
O,zones
O,are
O,developed
O,","
O,broadening
O,the
O,mineralised
O,envelope.
O,Further
O,analysis
O,and
O,interpretation
O,is
O,ongoing
O,","
O,including
O,multi-element
O,analysis
O,and
O,preliminary
O,metallurgical
O,assessment.
O,The
O,Maguires
O,Reward
O,structure
O,","
O,1km
O,to
O,the
O,west
O,","
O,has
O,had
O,only
O,three
O,RC
O,historic
O,holes
O,drilled
O,to
O,date
O,with
O,a
O,best
O,result
O,of
B-D,4m
B-E,@
B-P,19.2g/t.
O,One
O,hole
O,was
O,drilled
O,at
O,this
O,structure
O,in
O,the
O,current
O,programme
O,but
O,drilling
O,challenges
O,prevented
O,it
O,reaching
O,target
O,depth
O,(
B-H,hole
I-H,21MRRC045
O,)
O,.
O,This
O,structure
O,","
O,which
O,hosts
O,the
O,Maguires
O,Reward
O,workings
O,","
O,will
O,be
O,drill
O,tested
O,in
O,future.
O,Figure
O,2
O,–
O,Maguires
O,Project
O,Drill
O,Plan
O,Figure
O,3
O,–
O,Long
O,Projection
O,of
O,Old
O,Prospect
O,","
O,looking
O,west
O,–
O,all
O,data
O,shown
O,Figure
O,4
O,–
O,Detailed
O,surface
O,plan
O,of
O,drill-hole
O,collar
O,locations
O,Figure
O,5
O,–
O,Cross-Section
O,of
O,Old
O,Prospect
O,North
O,Figure
O,6
O,–
O,Cross-section
O,of
O,Old
O,Prospect
O,South
O,Future
O,Work
O,A
O,review
O,of
O,the
O,results
O,is
O,ongoing
O,and
O,","
O,given
O,the
O,highly
O,encouraging
O,results
O,received
O,and
O,the
O,clear
O,potential
O,to
O,extend
O,the
O,mineralisation
O,in
O,all
O,directions
O,","
O,Stage
O,2
O,drilling
O,will
O,be
O,planned.
O,The
O,two
O,known
O,mineralized
O,zones
O,are
O,approximately
O,200m
O,apart
O,and
O,","
O,within
O,this
O,untested
O,gap
O,zone
O,","
O,there
O,is
O,considerable
O,potential
O,to
O,identify
O,additional
O,mineralised
O,shoots.
O,The
O,only
O,drilling
O,to
O,date
O,in
O,this
O,zone
O,is
O,historic
O,shallow
O,RAB
O,drilling.
O,Additional
O,follow-up
O,drilling
O,will
O,also
O,be
O,planned
O,to
O,test
O,the
O,Maguires
O,Reward
O,Prospect
O,(
O,1km
O,to
O,the
O,west
O,of
O,Old
O,Prospect
O,on
O,a
O,parallel
O,structure
O,)
O,to
O,follow
O,up
O,the
O,historic
O,drill
O,result
O,of
O,4m
O,at
O,19.2g/t.
O,The
O,structure
O,hosting
O,Maguires
O,Reward
O,extends
O,over
O,a
O,strike
O,length
O,of
O,1km
O,in
O,a
O,similar
O,structural
O,setting
O,to
O,the
O,Old
O,Prospect
O,and
O,is
O,therefore
O,interpreted
O,to
O,have
O,significant
O,potential.
O,Drilling
O,will
O,be
O,planned
O,to
O,test
O,the
O,entire
O,strike
O,length
O,","
O,book-ended
O,by
O,the
O,old
O,workings
O,at
O,Maguires
O,North
O,and
O,Olivers
O,Patch
O,to
O,the
O,south.
O,Background
O,on
O,OZZ
O,Resources
O,and
O,its
O,key
O,projects
O,OZZ
O,Resources
O,listed
O,on
O,the
O,ASX
O,in
O,July
O,2021
O,is
O,focused
O,on
O,completing
O,an
O,aggressive
O,exploration
O,program
O,across
O,its
O,portfolio
O,of
O,projects
O,","
O,with
O,a
O,multi-pronged
O,exploration
O,program
O,planned
O,for
O,the
O,next
O,three
O,quarters.
O,Located
O,in
O,the
O,Central
O,Murchison
O,Region
O,","
O,62km
O,south-west
O,of
O,Meekatharra
O,","
O,Maguires
O,includes
O,three
O,advanced
O,prospects
O,defined
O,by
O,previous
O,drilling
O,","
O,with
O,high-grade
O,shoots
O,contained
O,in
O,two
O,shear
O,zones.
O,Historical
O,drilling
O,has
O,returned
O,results
O,such
O,as
O,6m
O,at
B-P,18.6g/t
B-M,Au
O,","
B-D,7m
B-E,at
B-P,8.7g/t
B-E,and
B-D,6m
B-E,at
B-P,11.6g/t.
O,Drilling
O,has
O,focused
O,in
O,and
O,around
O,these
O,high-grade
O,results
O,","
O,with
O,the
O,aim
O,of
O,establishing
O,a
O,JORC
O,compliant
O,Mineral
O,Resource
O,estimate
O,in
O,the
O,near
O,term.
O,Rabbit
O,Bore
O,","
O,located
O,NW
O,of
O,Cue
O,","
O,hosts
O,a
O,5km
O,strike
O,length
O,of
O,prospective
O,shear
O,zones
O,largely
O,under
O,cover
O,","
O,including
O,several
O,historic
O,gold
O,working
O,which
O,have
O,returned
O,rock
O,chip
O,assays
O,of
O,up
O,to
B-P,4.2g/t
O,gold.
O,The
O,detailed
O,magnetic
O,data
O,obtained
O,from
O,the
O,recent
O,aeromagnetic
O,survey
O,will
O,be
O,utilised
O,","
O,together
O,with
O,soil
O,sampling
O,programs
O,","
O,to
O,generate
O,targets
O,for
O,initial
O,drilling.
O,Previous
O,soil
O,sampling
O,has
O,also
O,returned
O,anomalous
O,copper
O,","
O,nickel
O,and
O,cobalt
O,results.
O,Peterwangy
O,","
O,which
O,was
O,the
O,site
O,of
O,WA
O,’
O,s
O,first
O,gold
O,rush
O,in
O,1868
O,","
O,hosts
O,historic
O,workings
O,within
O,a
O,3km
O,long
O,greenstone
O,belt
O,straddling
O,the
O,craton-scale
O,Koolanooka
O,Fault.
O,No
O,drilling
O,has
O,ever
O,been
O,undertaken
O,at
O,the
O,project
O,","
O,and
O,OZZ
O,will
O,utilise
O,a
O,combination
O,of
O,the
O,recent
O,aeromagnetic
O,survey
O,data
O,and
O,ground-based
O,soil
O,sampling
O,to
O,generate
O,drill
O,targets.
O,The
O,more
O,advanced
O,Mt
O,Davis
O,project
O,","
O,located
O,20km
O,north
O,of
O,Leonora
O,and
O,4km
O,southeast
O,of
O,Red
O,5
O,Limited
O,’
O,s
O,4.1Moz
O,King
O,of
O,the
O,Hills
O,gold
O,project
O,(
O,currently
O,being
O,developed
O,as
O,a
O,major
O,new
O,standalone
O,open
O,pit
O,and
O,underground
O,gold
O,mine
O,)
O,","
O,will
O,become
O,a
O,focus
O,once
O,heritage
O,and
O,access
O,approvals
O,are
O,finalised.
O,The
O,project
O,contains
O,mineralisation
O,at
O,the
O,Trig
O,deposit
O,","
O,which
O,is
O,hosted
O,by
O,the
O,same
O,geological
O,structures
O,associated
O,with
O,major
O,mineralisation
O,around
O,Leonora
O,","
O,including
O,the
O,world-
O,class
O,+8Moz
O,Sons
O,of
O,Gwalia
O,mine.
O,A
O,separate
O,aeromagnetic
O,(
O,drone
O,)
O,survey
O,is
O,planned
O,for
O,the
O,Wardarbie
O,South
O,Project
O,","
O,west
O,of
O,Meekatharra.
O,This
O,data
O,will
O,be
O,used
O,in
O,conjunction
O,with
O,soil
O,sampling
O,to
O,define
O,drill
O,targets
O,within
O,the
O,three
O,kilometres
O,of
O,prospective
O,lithologies.
O,This
O,ASX
O,announcement
O,has
O,been
O,authorised
O,for
O,release
O,by
O,the
O,Board
O,of
O,OZZ
O,Resources
O,Limited.
O,ENDS
O,For
O,more
O,information
O,please
O,contact
O,:
O,Investors
O,:
O,Media
O,:
O,Jonathan
O,Lea
O,Nicholas
O,Read
O,Managing
O,Director
O,Read
O,Corporate
O,OZZ
O,Resources
O,Ltd
O,Phone
O,:
O,+61
O,419
O,929
O,046
O,Phone
O,:
O,+61
O,438
O,967
O,400
O,Competent
O,Person
O,’
O,s
O,Statement
O,The
O,information
O,contained
O,in
O,this
O,announcement
O,that
O,relates
O,to
O,Exploration
O,Results
O,at
O,the
O,Ozz
O,Resources
O,projects
O,is
O,based
O,on
O,information
O,compiled
O,or
O,reviewed
O,by
O,Mr
O,Jonathan
O,Lea
O,","
O,who
O,is
O,an
O,employee
O,and
O,security
O,holder
O,of
O,the
O,Company.
O,Mr
O,Lea
O,is
O,a
O,member
O,of
O,the
O,AusIMM
O,and
O,has
O,sufficient
O,experience
O,which
O,is
O,relevant
O,to
O,the
O,style
O,of
O,mineralisation
O,and
O,type
O,of
O,deposit
O,under
O,consideration
O,and
O,to
O,the
O,activity
O,which
O,is
O,being
O,undertaken
O,to
O,qualify
O,as
O,a
O,Competent
O,Person
O,as
O,defined
O,in
O,the
O,2012
O,Edition
O,of
O,the
O,‘
O,Australasian
O,Code
O,for
O,Reporting
O,of
O,Exploration
O,Results
O,","
O,Mineral
O,Resources
O,and
O,Ore
O,Reserves
O,’
O,.
O,Mr
O,Lea
O,has
O,given
O,consent
O,to
O,the
O,inclusion
O,in
O,the
O,announcement
O,of
O,the
O,matters
O,based
O,on
O,this
O,information
O,in
O,the
O,form
O,and
O,context
O,in
O,which
O,it
O,appears.
O,The
O,information
O,in
O,this
O,announcement
O,that
O,relates
O,to
O,Historic
O,Exploration
O,Results
O,is
O,extracted
O,from
O,Ozz
O,Resources
O,Prospectus
O,","
O,lodged
O,with
O,ASIC
O,on
O,May
O,7
O,","
O,2021
O,and
O,the
O,First
O,and
O,Second
O,Supplementary
O,Prospectus
O,’
O,lodged
O,on
O,May
O,25
O,and
O,June
O,15
O,respectfully
O,and
O,available
O,on
O,Ozz
O,’
O,s
O,website
O,www.ozzresources.com.au.
O,The
O,Company
O,confirms
O,that
O,it
O,is
O,not
O,aware
O,of
O,any
O,new
O,information
O,or
O,data
O,that
O,materially
O,affects
O,the
O,information
O,with
O,regard
O,to
O,reporting
O,of
O,historical
O,exploration
O,results
O,contained
O,in
O,the
O,Prospectus
O,and
O,the
O,form
O,and
O,context
O,of
O,the
O,release
O,have
O,not
O,materially
O,changed.
O,The
O,Company
O,confirms
O,that
O,the
O,form
O,and
O,context
O,in
O,which
O,the
O,Competent
O,Person
O,’
O,s
O,findings
O,are
O,presented
O,have
O,not
O,been
O,materially
O,modified
O,from
O,the
O,original
O,public
O,release.
O,Forward-Looking
O,Statements
O,This
O,announcement
O,might
O,contain
O,forward-looking
O,statements
O,with
O,known
O,and
O,unknown
O,risks
O,and
O,uncertainties.
O,Factors
O,outside
O,of
O,Ozz
O,’
O,s
O,control
O,","
O,may
O,cause
O,the
O,actual
O,results
O,","
O,performance
O,and
O,achievements
O,of
O,Ozz
O,to
O,differ
O,materially
O,from
O,those
O,expressed
O,or
O,implied
O,in
O,this
O,presentation.
O,To
O,the
O,maximum
O,extent
O,permitted
O,by
O,law
O,","
O,Ozz
O,does
O,not
O,warrant
O,the
O,accuracy
O,","
O,currency
O,or
O,completeness
O,of
O,the
O,information
O,in
O,this
O,announcement
O,","
O,nor
O,the
O,future
O,performance
O,of
O,Ozz
O,","
O,and
O,will
O,not
O,be
O,responsible
O,for
O,any
O,loss
O,or
O,damage
O,arising
O,from
O,the
O,use
O,of
O,the
O,information.
O,The
O,information
O,contained
O,in
O,this
O,presentation
O,is
O,not
O,a
O,substitute
O,for
O,detailed
O,investigation
O,or
O,analysis
O,of
O,any
O,particular
O,issue.
O,Current
O,and
O,potential
O,investors
O,and
O,shareholders
O,should
O,seek
O,independent
O,advice
O,before
O,making
O,any
O,investment
O,decision
O,in
O,regard
O,to
O,Ozz
O,or
O,its
O,activities.
O,APPENDIX
O,1
O,Table
O,1
O,–
O,Drill
O,Hole
O,Data
O,Hole
O,ID
O,EOH
O,Easting
O,Northing
O,RL
O,Azimuth
O,Inclination
O,21MRRC001
O,54
O,577776.46
O,7012629.28
O,483.78
O,90
O,-60
O,21MRRC002
O,54
O,577760.15
O,7012629.44
O,483.79
O,90
O,-60
O,21MRRC003
O,60
O,577752.04
O,7012629.83
O,483.68
O,90
O,-60
O,21MRRC004
O,78
O,577742.45
O,7012630.32
O,483.71
O,90
O,-60
O,21MRRC005
O,90
O,577730.1
O,7012631.04
O,483.63
O,90
O,-60
O,21MRRC006
O,126
O,577710.43
O,7012632.7
O,483.78
O,90
O,-60
O,21MRRC007
O,102
O,577731.89
O,7012612.2
O,483.36
O,90
O,-60
O,21MRRC008
O,78
O,577733.99
O,7012898.77
O,486.77
O,90
O,-60
O,21MRRC009
O,54
O,577749.22
O,7012922.59
O,486.39
O,90
O,-60
O,21MRRC010
O,78
O,577723.01
O,7012922.39
O,486.67
O,90
O,-60
O,21MRRC011
O,102
O,577695.97
O,7012923.12
O,486.69
O,90
O,-60
O,21MRRC012
O,102
O,577697.43
O,7012945.96
O,486.71
O,90
O,-60
O,21MRRC013
O,78
O,577719.02
O,7012946.3
O,486.55
O,90
O,-60
O,21MRRC014
O,54
O,577746.96
O,7012946.25
O,486.26
O,90
O,-60
O,21MRRC015
O,102
O,577675.56
O,7012972.51
O,486.99
O,90
O,-60
O,21MRRC016
O,78
O,577700.53
O,7012971.06
O,486.74
O,90
O,-60
O,21MRRC017
O,54
O,577727.48
O,7012970.63
O,486.52
O,90
O,-60
O,21MRRC018
O,54
O,577749.59
O,7012968.97
O,486.29
O,90
O,-60
O,21MRRC019
O,54
O,577749.35
O,7013003.04
O,486.36
O,90
O,-60
O,21MRRC020
O,78
O,577725.16
O,7013001.56
O,486.65
O,90
O,-60
O,21MRRC021
O,102
O,577699.79
O,7013000.88
O,487.08
O,90
O,-60
O,21MRRC022
O,54
O,577702.84
O,7013025.47
O,487.14
O,90
O,-60
O,21MRRC023
O,78
O,577675.64
O,7013024.42
O,487.59
O,90
O,-60
O,21MRRC024
O,54
O,577703.09
O,7013049.74
O,487.23
O,90
O,-60
O,21MRRC025
O,78
O,577677.6
O,7013049.35
O,487.81
O,90
O,-60
O,21MRRC026
O,54
O,577704.6
O,7013074.22
O,487.28
O,90
O,-60
O,21MRRC027
O,78
O,577677.59
O,7013073.96
O,487.96
O,90
O,-60
O,21MRRC028
O,102
O,577651.8
O,7013073.3
O,488.28
O,90
O,-60
O,21MRRC029
O,102
O,577655.39
O,7013021.91
O,487.88
O,90
O,-60
O,21MRRC030
O,125
O,577673.22
O,7013000.01
O,487.48
O,90
O,-60
O,21MRRC031
O,126
O,577651.62
O,7012999.69
O,487.57
O,90
O,-60
O,21MRRC032
O,150
O,577627.33
O,7012999.43
O,487.01
O,90
O,-60
O,21MRRC033
O,204
O,577600.58
O,7012999.21
O,486.39
O,90
O,-60
O,21MRRC034
O,126
O,577672.81
O,7012946.6
O,486.68
O,90
O,-60
O,21MRRC035
O,194
O,577624.81
O,7012947.37
O,486.28
O,90
O,-60
O,21MRRC036
O,84
O,577602.27
O,7012898.14
O,484.93
O,90
O,-60
O,21MRRC037
O,126
O,577705.12
O,7012897.47
O,486.54
O,90
O,-60
O,21MRRC038
O,150
O,577707.85
O,7012599.5
O,483.23
O,90
O,-60
O,21MRRC039
O,150
O,577699.83
O,7012660.48
O,484.29
O,90
O,-60
O,21MRRC040
O,150
O,577696.95
O,7012682.86
O,484.41
O,90
O,-60
O,21MRRC041
O,54
O,577701.32
O,7013099.43
O,487.45
O,90
O,-60
O,21MRRC042
O,78
O,577673.35
O,7013098.61
O,488.1
O,90
O,-60
O,21MRRC043
O,102
O,577647.13
O,7013098.98
O,488.6
O,90
O,-60
O,21MRRC044
O,126
O,577625.26
O,7013099.65
O,488.72
O,90
O,-60
O,21MRRC045
O,127
O,576427.19
O,7013050.04
O,479.89
O,90
O,-60
O,Table
O,2
O,–
O,Drill
O,Hole
O,Intercepts
O,Hole
O,ID
O,Prospect
O,From
O,To
O,Length
O,(
O,m
O,)
O,Au
O,(
O,g/t
O,)
O,21MRRC001
O,Old
O,Prospect
O,South
O,12
O,13
O,1
O,0.59
O,27
O,28
O,1
O,1.70
O,21MRRC002
O,Old
O,Prospect
O,South
O,32
O,33
O,1
O,0.67
O,47
O,48
O,1
O,1.32
O,21MRRC003
O,Old
O,Prospect
O,South
O,45
O,59
O,14
O,2.66
O,21MRRC004
O,Old
O,Prospect
O,South
O,62
O,63
O,1
O,0.64
O,67
O,70
O,3
O,3.66
O,21MRRC005
O,Old
O,Prospect
O,South
O,60
O,61
O,1
O,1.14
O,76
O,82
O,6
O,0.97
O,Incl.
O,76
O,79
O,3
O,1.43
O,21MRRC006
O,Old
O,Prospect
O,South
O,83
O,87
O,4
O,0.50
O,98
O,104
O,6
O,1.77
O,Incl.
O,98
O,102
O,4
O,2.44
O,21MRRC007
O,Old
O,Prospect
O,South
O,64
O,69
O,5
O,0.40
O,83
O,84
O,1
O,0.56
O,21MRRC008
O,Old
O,Prospect
O,North
O,46
O,49
O,3
O,0.90
O,21MRRC009
O,Old
O,Prospect
O,North
O,8
O,9
O,1
O,0.53
O,21MRRC010
O,Old
O,Prospect
O,North
O,6
O,12
O,6
O,1.51
O,50
O,51
O,1
O,0.60
O,21MRRC011
O,Old
O,Prospect
O,North
O,16
O,17
O,1
O,0.51
O,31
O,37
O,6
O,3.23
O,40
O,43
O,3
O,0.61
O,57
O,59
O,2
O,1.29
O,81
O,88
O,7
O,9.10
O,Incl.
O,81
O,85
O,4
O,15.40
O,94
O,95
O,1
O,0.53
O,21MRRC012
O,Old
O,Prospect
O,North
O,30
O,31
O,1
O,0.73
O,41
O,47
O,6
O,1.52
O,50
O,51
O,1
O,0.86
O,55
O,59
O,4
O,0.72
O,70
O,75
O,5
O,0.96
O,21MRRC013
O,Old
O,Prospect
O,North
O,2
O,6
O,4
O,0.91
O,9
O,10
O,1
O,4.10
O,19
O,25
O,6
O,1.47
O,30
O,31
O,1
O,0.65
O,39
O,44
O,5
O,1.67
O,21MRRC014
O,Old
O,Prospect
O,North
O,NSR
O,21MRRC015
O,Old
O,Prospect
O,North
O,9
O,12
O,3
O,1.51
O,16
O,18
O,2
O,0.64
O,58
O,60
O,2
O,0.81
O,66
O,67
O,1
O,2.17
O,70
O,71
O,1
O,0.66
O,21MRRC016
O,Old
O,Prospect
O,North
O,12
O,13
O,1
O,0.75
O,18
O,30
O,12
O,0.76
O,Incl.
O,18
O,20
O,2
O,2.01
O,50
O,52
O,2
O,1.03
O,61
O,62
O,1
O,0.55
O,21MRRC017
O,Old
O,Prospect
O,North
O,25
O,26
O,1
O,1.46
O,29
O,30
O,1
O,2.16
O,21MRRC018
O,Old
O,Prospect
O,North
O,NSR
O,21MRRC019
O,Old
O,Prospect
O,North
O,NSR
O,21MRRC020
O,Old
