tag,sentence
B-E,
B-H,CZDD001
B-E,:
B-D,3.0m
B-E,@
B-P,136
I-P,g/t
B-M,Ag
B-E,from
B-D,59.0m
B-E,and
B-D,4.5m
B-E,@
B-P,147
I-P,g/t
B-M,Ag
B-E,from
B-D,85.3m
B-E,including
B-D,2.3m
B-E,@
B-P,240
I-P,g/t
B-M,Ag
B-E,from
B-D,87.5m
B-E,
B-H,CZDD002
B-E,:
B-D,6.0m
B-E,@
B-P,30
I-P,g/t
B-M,Ag
B-E,from
B-D,111.0m
B-E,
B-H,CZDD003
B-E,:
B-D,6.0m
B-E,@
B-P,117
I-P,g/t
B-M,Ag
B-E,from
B-D,94.0m
B-E,Including
B-D,1.8m
B-E,@
B-P,291
I-P,g/t
B-M,Ag
B-E,from
B-D,97.2m
B-E,
B-H,CZDD004
B-E,:
B-D,4.4m
B-E,@
B-P,34
I-P,g/t
B-M,Ag
B-E,from
B-D,49.6m
B-E,and
B-D,4.3m
B-E,@
B-P,201
I-P,g/t
B-M,Ag
B-E,from
B-D,92.5m
B-E,including
B-D,0.5m
B-E,@
B-P,1
I-P,","
I-P,220
I-P,g/t
B-M,Ag
B-E,from
B-D,92.5m
O,Prospech
O,interprets
O,the
O,main
O,silver
O,zone
O,trending
O,to
O,be
O,open
O,to
O,the
O,north
O,and
O,south
O,-
O,a
O,continuously
O,mineralised
O,silver
O,zone.
O,2
O,Plan
O,map
O,of
O,current
O,operations
O,","
O,an
O,open
O,plan
O,area
O,with
O,rapid
O,drill
O,out
O,expansion
O,possible.
O,Set
O,up
O,on
O,the
O,first
O,hole
O,of
O,the
O,Zemplin
O,Phase
O,2
O,drilling
O,program.
O,CZDD005
O,was
O,designed
O,to
O,test
O,the
O,strike
O,and
O,depth
O,potential
O,of
O,a
O,fully
O,preserved
O,silver
O,and
O,base
O,metal
O,mineralised
O,system.
O,3
O,Concurrently
O,with
O,the
O,Phase
O,2
O,drilling
O,","
O,a
O,drone
O,magnetics
O,and
O,LIDAR
O,topographical
O,survey
O,was
O,completed
O,","
O,defining
O,a
O,magnetic
O,high
O,under
O,shallow
O,cover
O,to
O,the
O,south
O,of
O,the
O,Phase
O,2
O,drilling
O,","
O,increasing
O,the
O,extension
O,of
O,the
O,Zemplin
O,target.
O,Results
O,from
O,the
O,drone
O,magnetics
O,survey
O,will
O,be
O,used
O,to
O,guide
O,future
O,exploration
O,and
O,drill
O,planning.
O,Long
O,section
O,of
O,current
O,operations
O,including
O,recently
O,processed
O,drone
O,magnetics
O,defining
O,a
O,covered
O,magnetic
O,high
O,to
O,the
O,south
O,with
O,drilling
O,expansion
O,to
O,the
O,south
O,planned
O,on
O,what
O,remains
O,an
O,open
O,system
O,under
O,shallow
O,cover.
B-H,CZDD006
O,intersected
O,sulphide
O,breccia
O,core
O,from
O,122m
O,to
O,162m.
O,Polymetallic
O,(
O,silver
O,","
O,lead
O,","
O,zinc
O,)
O,epithermal
O,breccia
O,is
O,a
O,new
O,form
O,of
O,mineralisation
O,identified
O,by
O,the
O,Phase
O,2
O,drilling
O,which
O,can
O,deliver
O,mineralisation
O,of
O,significant
O,tonnages.
O,A
O,breccia
O,implies
O,a
O,significant
O,","
O,continuous
O,structural
O,control
O,on
O,the
O,mineralisation
O,and
O,is
O,combined
O,with
O,the
O,amenable
O,nature
O,of
O,an
O,already
O,brecciated
O,Andesite
O,host
O,sequence.
O,4
O,Hodrusa-Hamre
O,Exploration
O,Licence
O,(
O,100%
O,Prospech
O,)
O,Hodrusa-Hamre
O,–
O,Planned
O,Drilling
O,–
O,Low
O,Angle
O,Normal
O,Fault
O,As
O,previously
O,reported
O,","
O,a
O,number
O,of
O,IP
O,and
O,resistivity
O,anomalies
O,were
O,detected
O,by
O,a
O,large
O,scale
O,geophysical
O,the
O,survey
O,completed
O,by
O,the
O,Company
O,in
O,December
O,2021
O,(
O,see
O,Figures
O,below
O,)
O,.
O,A
O,standout
O,IP
O,anomaly
O,is
O,situated
O,300
O,metres
O,along
O,strike
O,from
O,the
O,Ignac
O,prospect
O,","
O,between
O,the
O,Ignac
O,and
O,Banky
O,prospects.
O,The
O,anomaly
O,has
O,a
O,peak
O,chargeability
O,of
O,16
O,mV/V
O,and
O,is
O,centred
O,approximately
O,110
O,metres
O,below
O,surface.
O,Ignac
O,was
O,drilled
O,by
O,the
O,Company
O,in
O,late
O,2018
O,and
O,encountered
O,classic
O,epithermal
O,style
O,quartz
O,veining
O,","
O,visible
O,gold
O,and
O,assays
O,up
O,to
B-P,15.6
I-P,g/t
B-M,Au.
O,Recent
O,in
O,situ
O,underground
O,rock
O,chip
O,sampling
O,located
O,approximately
O,270
O,metres
O,north-north-east
O,","
O,along
O,strike
O,from
O,the
O,IP
O,target
O,","
O,assayed
O,36.2
O,g/t
O,Au
O,and
O,1
O,","
O,300
O,g/t
O,Ag.
O,Permitting
O,is
O,being
O,finalised
O,to
O,drill
O,the
O,plane
O,of
O,the
O,Low
O,Angle
O,Normal
O,Fault
O,during
O,the
O,next
O,few
O,months.
O,This
O,style
O,of
O,mineralisation
O,of
O,high
O,grade
O,detachment
O,faults
O,is
O,noted
O,elsewhere
O,in
O,the
O,Tethyan
O,Belt
O,at
O,Ada
O,Tepe
O,Bulgaria
O,and
O,for
O,the
O,Emperor
O,Gold
O,deposit
O,in
O,Fiji
O,(
O,Refer
O,October
O,2021
O,Prospech
O,presentation
O,https
O,:
O,//prospech.com.au/s/Prospech-Society-Resource-Geology-Final.pdf
O,)
O,.
O,Hodrusa-Hamre
O,IP
O,survey
O,located
O,in
O,the
O,eastern
O,part
O,of
O,the
O,Hodrusa-Hamre
O,exploration
O,licence.
O,White
O,lines
O,with
O,dots
O,are
O,the
O,as-surveyed
O,lines.
O,The
O,adjacent
O,Rozalia
O,Mine
O,footprint
O,is
O,shown
O,along
O,with
O,nearby
O,historical
O,mine
O,workings
O,such
O,as
O,Banky
O,and
O,Ignac.
O,Historical
O,mine
O,workings
O,are
O,also
O,depicted
O,(
O,scale
O,not
O,shown
O,)
O,.
O,5
O,Hodrusa-Hamre
O,–
O,Planned
O,Drilling
O,–
O,Schopfer
O,Exploration
O,Target
O,A
B-D,650m
O,parent
O,hole
O,to
O,test
O,high-grade
O,with
O,2
O,or
O,3
O,wedged
O,daughter
O,holes
O,(
O,+/-800m
O,)
O,is
O,planned
O,to
O,support
O,the
O,rationale
O,to
O,reopen
O,the
O,Schopfer
O,underground
O,workings.
O,The
O,target
O,is
O,the
O,most
O,consistent
O,area
O,of
O,high
O,grade
O,gold
O,and
O,silver
O,mineralisation
O,on
O,Level
O,9
O,and
O,Sub-
O,level
O,Level
O,9
O,where
O,four
O,historic
O,insitu
O,underground
O,channel
O,cut
O,samples
O,averaged
B-P,61.5
I-P,g/t
O,AuEq.
O,High
O,grades
O,may
O,be
O,influenced
O,by
O,this
O,cross
O,cutting
O,structure
O,","
O,most
O,likely
O,near
O,vertical
O,Average
O,Grade
O,61.5
O,g/t
O,AuEq
O,Planned
O,deep
O,drilling
O,at
O,Schopfer
O,is
O,targeting
O,historic
O,high
O,grade
O,channel
O,sample
O,results.
O,6
O,Rudno
O,Exploration
O,Licence
O,(
O,100%
O,Prospech
O,)
O,Field
O,inspection
O,of
O,the
O,western
O,areas
O,of
O,this
O,concession
O,was
O,completed
O,with
O,a
O,view
O,to
O,reducing
O,concession
O,size
O,and
O,focusing
O,on
O,high
O,grade
O,silver
O,gold
O,working
O,of
O,Zubua
O,in
O,the
O,east.
O,Pukanec
O,Exploration
O,Licence
O,(
O,100%
O,Prospech
O,)
O,Pukanec
O,","
O,an
O,extensive
O,system
O,gold
O,and
O,silver
O,mineralised
O,veins
O,and
O,more
O,than
O,800
O,historic
O,workings
O,","
O,lies
O,on
O,the
O,western
O,side
O,of
O,the
O,Hodrusa
O,Caldera.
O,Surface
O,rock
O,chip
O,samples
O,","
O,collected
O,from
O,some
O,of
O,these
O,workings
O,","
O,returned
O,gold
O,and
O,silver
O,assays
O,up
O,to
O,31.2
O,g/t
O,Au
O,and
O,1
O,","
O,703
O,g/t
O,Ag.
O,Drill
O,permits
O,for
O,a
O,17
O,hole
O,","
O,2
O,","
O,800
O,metre
O,program
O,","
O,covering
O,targets
O,over
O,a
O,2
O,kilometre
O,strike
O,length
O,","
O,have
O,been
O,approved.
O,Jasenie
O,Exploration
O,Licence
O,(
O,100%
O,Prospech
O,)
O,The
O,process
O,of
O,renewing
O,the
O,tenement
O,is
O,complete.
O,No
O,field
O,activities
O,were
O,undertaken
O,during
O,the
O,quarter.
O,A
O,technical
O,review
O,of
O,antimony
O,and
O,gold
O,zones
O,in
O,the
O,east
O,of
O,the
O,current
O,Kysla
O,tungsten-gold
O,Inferred
O,Resource
O,area
O,was
O,completed.
O,June
O,2022
O,Quarter
O,Planned
O,Activities
O,Hodrusa
O,Project
O,-
O,Commence
O,drill
O,testing
O,IP
O,targets.
O,One
O,parent
O,hole
O,for
O,the
O,high
O,grade
O,zone
O,of
O,Schopfer
O,3
O,kilometres
O,to
O,the
O,southeast.
O,Nova
O,Bana
O,Project
O,-
O,The
O,Gupna
O,program
O,requires
O,a
O,small
O,portable
O,diamond
O,rig
O,which
O,is
O,currently
O,being
O,sourced
O,from
O,a
O,Slovakian
O,drilling
O,contractor.
O,These
O,targets
O,are
O,likely
O,to
O,be
O,drilled
O,in
O,2022.
O,Cejkov
O,Project
O,-
O,Phase
O,2
O,drilling
O,collation
O,to
O,ascertain
O,future
O,ground
O,selection
O,and
O,drilling
O,of
O,the
O,Zemplin
O,mineralisation
O,in
O,a
O,potential
O,Phase
O,3
O,growth
O,program.
O,Pukanec
O,Project
O,–
O,A
O,drilling
O,program
O,is
O,approved
O,with
O,drilling
O,is
O,to
O,be
O,scheduled
O,after
O,Schopfer
O,and
O,LANF
O,drilling
O,in
O,the
O,Hodrusa
O,project
O,and
O,probable
O,Phase
O,3
O,for
O,the
O,Zemplin
O,project.
O,A
O,short
O,video
O,‘
O,Prospech
O,Limited
O,–
O,Field
O,Update
O,–
O,March
O,2022
O,(
O,ASX
O,:
O,PRS
O,)
O,’
O,can
O,be
O,seen
O,using
O,the
O,following
O,link
O,:
O,https
O,:
O,//youtu.be/wm-ioe-T-44
O,Prospech
O,Managing
O,Director
O,Jason
O,Beckton
O,comments
O,:
O,“
O,The
O,Zemplin
O,prospect
O,is
O,an
O,underexplored
O,","
O,high-grade
O,","
O,silver
O,rich
O,epithermal
O,vein
O,system
O,which
O,","
O,unusually
O,for
O,the
O,Western
O,Tethyan
O,mineral
O,belt
O,","
O,is
O,mostly
O,covered
O,by
O,a
O,thin
O,layer
O,of
O,younger
O,rocks
O,or
O,sediments.
O,The
O,drone
O,magnetics
O,","
O,very
O,detailed
O,LIDAR
O,survey
O,have
O,helped
O,generate
O,decision
O,points
O,for
O,the
O,drill
O,program.
O,Results
O,including
O,a
O,limited
O,metallurgical
O,testing
O,program
O,will
O,be
O,reviewed
O,in
O,the
O,current
O,quarter.
O,Further
O,west
O,","
O,on
O,the
O,Company
O,’
O,s
O,flagship
O,Hodrusa
O,exploration
O,licence
O,","
O,drilling
O,is
O,planned
O,on
O,the
O,large
O,gold-silver
O,rich
O,historic
O,Schopfer
O,mine.
O,This
O,mine
O,closed
O,when
O,the
O,communist
O,leaders
O,decided
O,to
O,focus
O,on
O,base
O,metals
O,at
O,Hodrusa
O,leaving
O,documented
O,evidence
O,of
O,high-grade
O,gold
O,and
O,silver
O,shoots
O,remaining
O,at
O,depth.
O,Prospective
O,drill
O,targets
O,include
O,those
O,derived
O,from
O,the
O,recent
O,","
O,successful
O,","
O,IP
O,geophysics
O,survey
O,over
O,the
O,detachment
O,fault
O,(
O,or
O,LANF
O,)
O,which
O,hosts
O,the
O,nearby
O,and
O,actively
O,mined
O,Rozalia
O,gold
O,deposit.
O,”
O,7
O,Corporate
O,Normal
O,post
O,Covid
O,operations
O,underway
O,since
O,February
O,–
O,Expatriate
O,staff
O,are
O,now
O,able
O,to
O,travel
O,freely
O,to
O,and
O,from
O,the
O,EU
O,as
O,required.
O,Expenditures
O,Expenditure
O,on
O,mine
O,exploration
O,activities
O,during
O,the
O,quarter
O,totalled
O,$238
O,","
O,000.
O,There
O,were
O,no
O,expenditures
O,on
O,mine
O,production
O,and
O,development
O,activities
O,during
O,the
O,quarter.
O,Related
O,Party
O,Expenditures
O,During
O,the
O,March
O,quarter
O,the
O,aggregate
O,amount
O,of
O,payment
O,to
O,related
O,parties
O,and
O,their
O,associates
O,totalled
O,$164
O,","
O,000
O,comprising
O,$144
O,","
O,000
O,of
O,payments
O,to
O,Directors
O,or
O,Director
O,related
O,entities
O,for
O,Directors
O,’
O,consulting
O,fees
O,and
O,$20
O,","
O,000
O,in
O,fees
O,were
O,paid
O,to
O,MIS
O,Corporate
O,Pty
O,Limited
O,(
O,‘
O,MIS
O,’
O,)
O,","
O,an
O,entity
O,in
O,which
O,Director
O,Peter
O,Nightingale
O,has
O,a
O,controlling
O,interest.
O,MIS
O,provides
O,full
O,administrative
O,services
O,","
O,including
O,administrative
O,","
O,accounting
O,","
O,company
O,secretarial
O,staff
O,","
O,rental
O,accommodation
O,and
O,supplies
O,to
O,the
O,Group.
O,For
O,further
O,information
O,please
O,contact
O,:
O,Jason
O,Beckton
O,Peter
O,Nightingale
O,Managing
O,Director
O,Director
O,and
O,Chief
O,Financial
O,Officer
O,j.beckton@prospech.com
O,pnightingale@prospech.com.au
O,+61
O,(
O,0
O,)
O,438
O,888
O,612
O,+61
O,2
O,9300
O,3333
O,Competent
O,Person
O,’
O,s
O,Statement
O,The
O,information
O,in
O,this
O,Report
O,that
O,relates
O,to
O,Exploration
O,Results
O,is
O,based
O,on
O,information
O,compiled
O,by
O,Mr
O,Jason
O,Beckton
O,","
O,who
O,is
O,a
O,Member
O,of
O,the
O,Australian
O,Institute
O,of
O,Geoscientists.
O,Mr
O,Beckton
O,","
O,who
O,is
O,Managing
O,Director
O,of
O,the
O,Company
O,","
O,has
O,sufficient
O,experience
O,which
O,is
O,relevant
O,to
O,the
O,style
O,of
O,mineralisation
O,and
O,type
O,of
O,deposit
O,under
O,consideration
O,and
O,to
O,the
O,activity
O,which
O,he
O,is
O,undertaking
O,to
O,qualify
O,as
O,a
O,Competent
O,Person
O,as
O,defined
O,in
O,the
O,2012
O,edition
O,of
O,the
O,‘
O,Australasian
O,Code
O,for
O,Reporting
O,of
O,Exploration
O,Results
O,","
O,Mineral
O,Resources
O,and
O,Ore
O,Reserves
O,’
O,.
O,Mr
O,Beckton
O,consents
O,to
O,the
O,inclusion
O,in
O,this
O,Report
O,of
O,the
O,matters
O,based
O,on
O,the
O,information
O,in
O,the
O,form
O,and
O,context
O,in
O,which
O,it
O,appears.
O,Temporary
O,core
O,logging
O,facility
O,the
O,Zemplin
O,prospect
O,","
O,March
O,2022.
O,pjn11217
O,8
O,Rule
O,5.5
O,Appendix
O,5B
O,Mining
O,exploration
O,entity
O,or
O,oil
O,and
O,gas
O,exploration
O,entity
O,quarterly
O,cash
O,flow
O,report
O,Name
O,of
O,entity
O,Prospech
O,Limited
O,ABN
O,Quarter
O,ended
O,(
O,“
O,current
O,quarter
O,”
O,)
O,24
O,602
O,043
O,265
O,31
O,March
O,2022
O,Consolidated
O,statement
O,of
O,cash
O,flows
O,Current
O,quarter
O,Year
O,to
O,date
O,$A
O,’
O,000
O,(
O,3
O,months
O,)
O,$A
O,’
O,000
O,1.
O,Cash
O,flows
O,from
O,operating
O,activities
O,1.1
O,Receipts
O,from
O,customers
O,-
O,-
O,1.2
O,Payments
O,for
O,(
O,a
O,)
O,exploration
O,&
O,evaluation
O,(
O,238
O,)
O,(
O,238
O,)
O,(
O,b
O,)
O,development
O,-
O,-
O,(
O,c
O,)
O,production
O,-
O,-
O,(
O,d
O,)
O,staff
O,costs
O,-
O,-
O,(
O,e
O,)
O,administration
O,and
O,corporate
O,costs
O,(
O,101
O,)
O,(
O,101
O,)
O,1.3
O,Dividends
O,received
O,(
O,see
O,note
O,3
O,)
O,-
O,-
O,1.4
O,Interest
O,received
O,-
O,-
O,1.5
O,Interest
O,and
O,other
O,costs
O,of
O,finance
O,paid
O,-
O,-
O,1.6
O,Income
O,taxes
O,paid
O,-
O,-
O,1.7
O,Government
O,grants
O,and
O,tax
O,incentives
O,-
O,-
O,1.8
O,Other
O,(
O,provide
O,details
O,if
O,material
O,)
O,-
O,-
O,1.9
O,Net
O,cash
O,from
O,/
O,(
O,used
O,in
O,)
O,operating
O,(
O,339
O,)
O,(
O,339
O,)
O,activities
O,2.
O,Cash
O,flows
O,from
O,investing
O,activities
O,2.1
O,Payments
O,to
O,acquire
O,or
O,for
O,:
O,(
O,a
O,)
O,entities
O,-
O,-
O,(
O,b
O,)
O,tenements
O,-
O,-
O,(
O,c
O,)
O,property
O,","
O,plant
O,and
O,equipment
O,-
O,-
O,(
O,d
O,)
O,exploration
O,&
O,evaluation
O,-
O,-
O,(
O,e
O,)
O,investments
O,-
O,-
O,(
O,f
O,)
O,other
O,non-current
O,assets
O,-
O,-
O,ASX
O,Listing
O,Rules
O,Appendix
O,5B
O,(
O,17/07/20
O,)
O,Page
O,1
O,+
O,See
O,chapter
O,19
O,of
O,the
O,ASX
O,Listing
O,Rules
O,for
O,defined
O,terms.
O,Appendix
O,5B
O,Mining
O,exploration
O,entity
O,or
O,oil
O,and
O,gas
O,exploration
O,entity
O,quarterly
O,cash
O,flow
O,report
O,Consolidated
O,statement
O,of
O,cash
O,flows
O,Current
O,quarter
O,Year
O,to
O,date
O,$A
O,’
O,000
O,(
O,3
O,months
O,)
O,$A
O,’
O,000
O,2.2
O,Proceeds
O,from
O,the
O,disposal
O,of
O,:
O,(
O,a
O,)
O,entities
O,-
O,-
O,(
O,b
O,)
O,tenements
O,-
O,-
O,(
O,c
O,)
O,property
O,","
O,plant
O,and
O,equipment
O,-
O,-
O,(
O,d
O,)
O,investments
O,-
O,-
O,(
O,e
O,)
O,other
O,non-current
O,assets
O,-
O,-
O,2.3
O,Cash
O,flows
O,from
O,loans
O,to
O,other
O,entities
O,-
O,-
O,2.4
O,Dividends
O,received
O,(
O,see
O,note
O,3
O,)
O,-
O,-
O,2.5
O,Other
O,(
O,provide
O,details
O,if
O,material
O,)
O,-
O,-
O,2.6
O,Net
O,cash
O,from
O,/
O,(
O,used
O,in
O,)
O,investing
O,-
O,-
O,activities
O,3.
O,Cash
O,flows
O,from
O,financing
O,activities
O,3.1
O,Proceeds
O,from
O,issues
O,of
O,equity
O,securities
O,(
O,excluding
O,convertible
O,debt
O,securities
O,)
O,-
O,-
O,3.2
O,Proceeds
O,from
O,issue
O,of
O,convertible
O,debt
O,-
O,-
O,securities
O,3.3
O,Proceeds
O,from
O,exercise
O,of
O,options
O,-
O,-
O,3.4
O,Transaction
O,costs
O,related
O,to
O,issues
O,of
O,equity
O,-
O,-
O,securities
O,or
O,convertible
O,debt
O,securities
O,3.5
O,Proceeds
O,from
O,borrowings
O,-
O,-
O,3.6
O,Repayment
O,of
O,borrowings
O,3.7
O,Transaction
O,costs
O,related
O,to
O,loans
O,and
O,-
O,-
O,borrowings
O,3.8
O,Dividends
O,paid
O,-
O,-
O,3.9
O,Other
O,(
O,provide
O,details
O,if
O,material
O,)
O,-
O,-
O,3.10
O,Net
O,cash
O,from
O,/
O,(
O,used
O,in
O,)
O,financing
O,-
O,-
O,activities
O,4.
O,Net
O,increase
O,/
O,(
O,decrease
O,)
O,in
O,cash
O,and
O,(
O,339
O,)
O,(
O,339
O,)
O,cash
O,equivalents
O,for
O,the
O,period
O,4.1
O,Cash
O,and
O,cash
O,equivalents
O,at
O,beginning
O,of
O,period
O,2
O,","
O,038
O,2
O,","
O,038
O,4.2
O,Net
O,cash
O,from
O,/
O,(
O,used
O,in
O,)
O,operating
O,(
O,339
O,)
O,(
O,339
O,)
O,activities
O,(
O,item
O,1.9
O,above
O,)
O,4.3
O,Net
O,cash
O,from
O,/
O,(
O,used
O,in
O,)
O,investing
O,activities
O,-
O,-
O,(
O,item
O,2.6
O,above
O,)
O,4.4
O,Net
O,cash
O,from
O,/
O,(
O,used
O,in
O,)
O,financing
O,activities
O,-
O,-
O,(
O,item
O,3.10
O,above
O,)
O,ASX
O,Listing
O,Rules
O,Appendix
O,5B
O,(
O,17/07/20
O,)
O,Page
O,2
O,+
O,See
O,chapter
O,19
O,of
O,the
O,ASX
O,Listing
O,Rules
O,for
O,defined
O,terms.
O,Appendix
O,5B
O,Mining
O,exploration
O,entity
O,or
O,oil
O,and
O,gas
O,exploration
O,entity
O,quarterly
O,cash
O,flow
O,report
O,Consolidated
O,statement
O,of
O,cash
O,flows
O,Current
O,quarter
O,Year
O,to
O,date
O,$A
O,’
O,000
O,(
O,3
O,months
O,)
O,$A
O,’
O,000
O,4.5
O,Effect
O,of
O,movement
O,in
O,exchange
O,rates
O,on
O,(
O,54
O,)
O,(
O,54
O,)
O,cash
O,held
O,4.6
O,Cash
O,and
O,cash
O,equivalents
O,at
O,end
O,of
O,1
O,","
O,645
O,1
O,","
O,645
O,period
O,5.
O,Reconciliation
O,of
O,cash
O,and
O,cash
O,Current
O,quarter
O,Previous
O,quarter
O,equivalents
O,$A
O,’
O,000
O,$A
O,’
O,000
O,at
O,the
O,end
O,of
O,the
O,quarter
O,(
O,as
O,shown
O,in
O,the
O,consolidated
O,statement
O,of
O,cash
O,flows
O,)
O,to
O,the
O,related
O,items
O,in
O,the
O,accounts
O,5.1
O,Bank
O,balances
O,1
O,","
O,645
O,1
O,","
O,645
O,5.2
O,Call
O,deposits
O,-
O,-
O,5.3
O,Bank
O,overdrafts
O,-
O,-
O,5.4
O,Other
O,(
O,provide
O,details
O,)
O,-
O,-
O,5.5
O,Cash
O,and
O,cash
O,equivalents
O,at
O,end
O,of
O,1
O,","
O,645
O,1
O,","
O,645
O,quarter
O,(
O,should
O,equal
O,item
O,4.6
O,above
O,)
O,6.
O,Payments
O,to
O,related
O,parties
O,of
O,the
O,entity
O,and
O,their
O,Current
O,quarter
O,associates
O,$A'000
O,6.1
O,Aggregate
O,amount
O,of
O,payments
O,to
O,related
O,parties
O,and
O,their
O,164
O,associates
O,included
O,in
O,item
O,1
O,6.2
O,Aggregate
O,amount
O,of
O,payments
O,to
O,related
O,parties
O,and
O,their
O,-
O,associates
O,included
O,in
O,item
O,2
O,Note
O,:
O,if
O,any
O,amounts
O,are
O,shown
O,in
O,items
O,6.1
O,or
O,6.2
O,","
O,your
O,quarterly
O,activity
O,report
O,must
O,include
O,a
O,description
O,of
O,","
O,and
O,an
O,explanation
O,for
O,","
O,such
O,payments.
O,ASX
O,Listing
O,Rules
O,Appendix
O,5B
O,(
O,17/07/20
O,)
O,Page
O,3
O,+
O,See
O,chapter
O,19
O,of
O,the
O,ASX
O,Listing
O,Rules
O,for
O,defined
O,terms.
O,Appendix
O,5B
O,Mining
O,exploration
O,entity
O,or
O,oil
O,and
O,gas
O,exploration
O,entity
O,quarterly
O,cash
O,flow
O,report
O,7.
O,Financing
O,facilities
O,Total
O,facility
O,Amount
O,drawn
O,at
O,Note
O,:
O,the
O,term
O,“
O,facility
O,’
O,includes
O,all
O,forms
O,of
O,financing
O,amount
O,at
O,quarter
O,quarter
O,end
O,arrangements
O,available
O,to
O,the
O,entity.
O,end
O,$A
O,’
O,000
O,Add
O,notes
O,as
O,necessary
O,for
O,an
O,understanding
O,of
O,the
O,sources
O,of
O,finance
O,available
O,to
O,the
O,entity.
O,$A
O,’
O,000
O,7.1
O,Loan
O,facilities
O,-
O,-
O,7.2
O,Credit
O,standby
O,arrangements
O,-
O,-
O,7.3
O,Other
O,(
O,please
O,specify
O,)
O,-
O,-
O,7.4
O,Total
O,financing
O,facilities
O,-
O,-
O,7.5
O,Unused
O,financing
O,facilities
O,available
O,at
O,quarter
O,end
O,-
O,7.6
O,Include
O,in
O,the
O,box
O,below
O,a
O,description
O,of
O,each
O,facility
O,above
O,","
O,including
O,the
O,lender
O,","
O,interest
O,rate
O,","
O,maturity
O,date
O,and
O,whether
O,it
O,is
O,secured
O,or
O,unsecured.
O,If
O,any
O,additional
O,financing
O,facilities
O,have
O,been
O,entered
O,into
