tag,sentence
O,peak
O,value
O,of
O,26ppb
O,Au
O,and
O,ranged
O,between
O,15.3ppb
O,Au
O,and
O,26ppb
O,Au.
O,The
O,newly
O,identified
O,anomaly
O,to
O,the
O,west
O,of
O,the
O,historical
O,drilling
O,returned
O,peak
O,value
O,of
O,44.2ppb
O,Au
O,and
O,18
O,samples
O,ranging
O,between
O,15ppb
O,Au
O,and
O,40ppb
O,Au.
O,Figure
O,2
O,:
O,Farr-Jones
O,area
O,soil
O,sampling
O,with
O,historical
O,drilling
O,collars
O,v
O,Cutler
O,Extension
O,A
O,new
O,sampling
O,grid
O,to
O,the
O,north
O,of
O,the
O,existing
O,known
O,Cutler
O,mineralisation
O,returned
O,a
O,strong
O,anomaly
O,extending
O,the
O,existing
O,500m
O,strike
O,anomaly
O,by
O,another
O,400m
O,of
O,potential
O,strike
O,extent.
O,The
O,survey
O,also
O,identified
O,a
O,new
O,anomaly
O,1
O,","
O,000m
O,to
O,the
O,east
O,of
O,Cutler
O,coincident
O,with
O,a
O,magnetic
O,anomaly
O,highlighted
O,by
O,Quarterback
O,as
O,potentially
O,significant.
O,Historical
O,drilling
O,at
O,Cutler
O,returned
O,intervals
O,of
O,:
O,•
B-D,10m
B-E,@
B-P,11.0g/t
B-M,Au
O,•
B-D,4m
B-E,@
B-P,5.3g/t
B-M,Au
O,•
B-D,3m
B-E,@
B-P,6.18g/t
B-M,Au
O,•
B-D,6m
B-E,@
B-P,11.1g/t
B-M,Au
O,•
B-D,1m
B-E,@
B-P,19.0g/t
B-M,Au
O,•
B-D,1m
B-E,@
B-P,62.9g/t
B-M,Au
O,Figure
O,3
O,:
O,New
O,Cutler
O,area
O,soils
O,sampling
O,with
O,historical
O,drill
O,collars
O,Those
O,results
O,belong
O,to
O,a
O,soils
O,anomaly
O,with
O,peak
O,value
O,of
B-P,82ppb
B-M,Au
O,with
O,10
O,samples
O,returning
O,values
O,ranging
O,between
B-P,15ppb
B-M,Au
O,and
B-P,54.5ppb
B-M,Au.
O,The
O,newly
O,identified
O,anomalies
O,along
O,strike
O,to
O,the
O,north
O,and
O,to
O,the
O,east
O,of
O,Cutler
O,have
O,returned
O,peak
O,values
O,respectively
O,of
B-P,56.7
I-P,ppb
B-M,Au
O,and
B-P,42ppb
B-M,Au
O,and
O,6
O,samples
O,with
O,values
O,ranging
O,between
B-P,19.7ppb
B-M,Au
O,and
B-P,33ppb
B-M,Au.
O,vi
O,Magnetic
O,target
O,LGE06
O,Target
O,LGE06
O,returned
O,an
O,interesting
O,strong
O,(
O,+50ppb
O,Au
O,)
O,soils
O,anomaly
O,extending
O,over
O,two
O,lines
O,(
O,>400m
O,)
O,on
O,the
O,southern
O,edge
O,of
O,Lake
O,Yindarlgooda
O,","
O,10km
O,to
O,the
O,east
O,of
O,the
O,Queen
O,Lapage
O,prospect.
O,The
O,strong
O,magnetic
O,anomaly
O,suggests
O,the
O,presence
O,of
O,mafic
O,and
O,ultramafic
O,units
O,on
O,the
O,eastern
O,side
O,of
O,a
O,major
O,fault.
O,The
O,fault
O,zone
O,is
O,underlined
O,by
O,the
O,late
O,intrusion
O,of
O,a
O,dolerite
O,dyke
O,parallel
O,to
O,the
O,NW-SE
O,structural
O,trend
O,Figure
O,4
O,:
O,300m
O,x
O,100m
O,anomaly
O,over
O,magnetic
O,exploration
O,target
O,Paradise
O,Patch
O,Anomaly
O,The
O,soil
O,sampling
O,program
O,at
O,Paradise
O,Patch
O,highlighted
O,two
O,anomalous
O,trends
O,","
O,one
O,in
O,the
O,centre
O,of
O,the
O,sampling
O,grid
O,","
O,showing
O,a
O,NS
O,orientation
O,","
O,occurring
O,over
O,two
O,survey
O,lines
O,(
O,400m
O,x
O,100m
O,)
O,to
O,a
O,highly
O,significant
O,peak
O,of
O,83
O,ppb
O,Au.
O,The
O,second
O,anomaly
O,consists
O,of
O,the
O,last
O,samples
O,on
O,the
O,eastern
O,end
O,of
O,the
O,lines
O,in
O,closer
O,proximity
O,with
O,peak
O,values
O,of
B-P,161
I-P,ppb
B-M,Au
O,and
B-P,81
I-P,ppb
B-M,Au.
O,Paradise
O,Patch
O,prospect
O,is
O,a
O,known
O,prospector
O,’
O,s
O,patch
O,from
O,which
O,nuggets
O,have
O,been
O,discovered
O,close
O,to
O,the
O,boundary
O,between
O,outcrop
O,and
O,the
O,edge
O,of
O,an
O,eastern
O,extension
O,of
O,Lake
O,Yindarlgooda.
O,Historical
O,drilling
O,on
O,the
O,lake
O,surface
O,to
O,the
O,east
O,of
O,the
O,new
O,soil
O,anomalies
O,would
O,not
O,have
O,tested
O,the
O,probable
O,sources
O,zones
O,for
O,the
O,new
O,soil
O,anomalies.
O,Riversgold
O,’
O,s
O,understanding
O,is
O,that
O,historical
O,drilling
O,was
O,completed
O,by
O,a
O,lake
O,style
O,rig
O,that
O,was
O,unable
O,to
O,vii
O,operate
O,anywhere
O,other
O,than
O,the
O,flat
O,lake
O,bed.
O,The
O,tenor
O,and
O,distribution
O,of
O,the
O,laboratory
O,gold-in-soil
O,results
O,returned
O,from
O,this
O,first
O,pass
O,survey
O,","
O,combined
O,with
O,information
O,about
O,nugget
O,finds
O,confirm
O,that
O,this
O,prospect
O,requires
O,additional
O,work
O,and
O,that
O,potentially
O,there
O,are
O,several
O,mineralised
O,trends
O,present.
O,Figure
O,5
O,:
O,Paradise
O,Patch
O,soils
O,gird
O,viii
O,Far
O,East
O,Target
O,Another
O,grid
O,over
O,an
O,area
O,close
O,to
O,the
O,tenure
O,’
O,s
O,eastern
O,boundary
O,returned
O,moderately
O,anomalous
O,results
O,(
O,+15ppb
O,Au
O,)
O,which
O,have
O,the
O,potential
O,to
O,be
O,related
O,to
O,regolith
O,anomalies.
O,Infill
O,sampling
O,surrounding
O,the
O,anomalous
O,samples
O,will
O,help
O,verifying
O,the
O,validity
O,of
O,those
O,anomalous
O,values
O,directly
O,correlated
O,with
O,an
O,interpreted
O,prospective
O,magnetic
O,anomaly.
O,Figure
O,6
O,:
O,Far
O,East
O,target
O,soils
O,grid
O,ix
O,New
O,target
O,identified
O,–
O,new
O,potential
O,400m
O,x
O,150m
O,parallel
O,trend
O,Quarterback
O,’
O,s
O,review
O,","
O,reprocessing
O,and
O,reinterpretation
O,of
O,publicly
O,available
O,geophysics
O,datasets
O,","
O,lead
O,to
O,the
O,identification
O,of
O,an
O,exploration
O,target
O,","
O,1km
O,east
O,of
O,Cutler
O,based
O,on
O,magnetic
O,interpretation.
O,Remote
O,sensing
O,regolith
O,mapping
O,confirmed
O,that
O,the
O,area
O,was
O,amenable
O,to
O,soils
O,sampling
O,as
O,a
O,first
O,pass
O,exploration
O,tool.
O,27
O,samples
O,were
O,collected
O,on
O,3
O,lines
O,covering
O,the
O,magnetic
O,target
O,on
O,a
O,50m
O,x
O,200m
O,grid.
O,The
O,northernmost
O,line
O,retuned
O,two
O,samples
O,with
O,+10ppb
O,Au
O,","
O,the
O,central
O,line
O,returned
O,another
O,two
O,samples
O,with
O,+10ppb
O,Au
O,and
O,finally
O,the
O,southern
O,line
O,displays
O,a
O,single
O,point
O,anomaly
O,over
O,10ppb
O,Au.
O,All
O,those
O,samples
O,are
O,aligned
O,along
O,a
O,NNE-SSW
O,trend
O,","
O,coincident
O,with
O,the
O,regional
O,geology
O,orientation
O,and
O,parallel
O,to
O,the
O,known
O,Cutler
O,trend.
O,Riversgold
O,is
O,particularly
O,excited
O,by
O,the
O,combination
O,of
O,both
O,geophysics
O,and
O,geochemistry
O,defining
O,a
O,new
O,target
O,","
O,only
O,1km
O,east
O,of
O,Cutler
O,","
O,on
O,a
O,parallel
O,trend
O,showing
O,how
O,underexplored
O,the
O,area
O,is
O,despite
O,multiple
O,campaigns
O,conducted
O,over
O,the
O,past
O,decades
O,by
O,previous
O,explorers.
O,Cutler
O,Drilling
O,Program
O,In
O,December
O,2020
O,","
O,the
O,Company
O,commenced
O,a
O,1
O,","
O,500m
O,RC
O,drilling
O,program
O,at
O,Cutler.
O,Riversgold
O,is
O,using
O,its
O,access
O,to
O,the
O,DetectORETM
O,technology
O,to
O,scan
O,through
O,the
O,drilling
O,samples
O,and
O,optimize
O,the
O,assays
O,process
O,in
O,order
O,to
O,fast
O,track
O,results.
O,DetectORETM
O,allows
O,the
O,detection
O,of
O,low-level
O,gold
O,concentrations
O,(
O,down
O,to
O,~10ppb
O,)
O,using
O,a
O,conventional
O,portable
O,XRF
O,analyser.
O,PPPB
O,is
O,developing
O,the
O,technology
O,and
O,Riversgold
O,will
O,have
O,the
O,highest
O,priority
O,to
O,the
O,technology
O,and
O,will
O,be
O,the
O,first
O,junior
O,explorer
O,to
O,gain
O,access
O,to
O,the
O,many
O,gold
O,sponsor
O,benefits
O,","
O,including
O,field
O,trials
O,and
O,a
O,large
O,number
O,of
O,the
O,single
O,shot
O,consumables
O,(
O,“
O,widgets
O,”
O,)
O,used
O,by
O,the
O,technique.
O,DetectORETM
O,can
O,be
O,used
O,on
O,all
O,types
O,of
O,samples
O,as
O,a
O,first
O,pass
O,qualitative
O,filter
O,and
O,a
O,selection
O,tool
O,for
O,samples
O,prior
O,to
O,the
O,costly
O,use
O,of
O,conventional
O,assay
O,techniques.
O,Riversgold
O,sees
O,a
O,tremendous
O,amount
O,of
O,value
O,in
O,being
O,able
O,to
O,obtain
O,a
O,qualitative
O,result
O,in
O,the
O,field
O,and
O,less
O,than
O,24hours
O,after
O,collection
O,of
O,the
O,samples.
O,The
O,quick
O,turnaround
O,time
O,and
O,portability
O,mean
O,that
O,sampling
O,programs
O,can
O,be
O,extended
O,","
O,infilled
O,","
O,redirected
O,whilst
O,sampling
O,crews
O,are
O,still
O,in
O,the
O,field
O,","
O,saving
O,the
O,substantial
O,mobilization
O,and
O,demobilisation
O,costs.
O,Figure
O,7
O,:
O,Portable
O,PPB
O,mobile
O,facility
O,near
O,Cutler
O,x
O,A
O,new
O,3D
O,interpretation
O,of
O,the
O,available
O,drilling
O,data
O,by
O,Quarterback
O,and
O,Riversgold
O,staff
O,has
O,identified
O,a
O,northerly
O,to
O,northeasterly
O,plunge
O,to
O,the
O,mineralisation.
O,The
O,new
O,data
O,views
O,and
O,interpretation
O,indicate
O,that
O,mineralisation
O,is
O,more
O,likely
O,to
O,be
O,dipping
O,to
O,the
O,east
O,and
O,that
O,most
O,of
O,the
O,previous
O,drilling
O,was
O,completed
O,from
O,west
O,to
O,east
O,and
O,thus
O,would
O,have
O,failed
O,to
O,adequately
O,test
O,the
O,mineralised
O,structures.
O,During
O,the
O,2018
O,drill
O,program
O,","
O,the
O,most
O,northerly
O,hole
O,(
O,CURC0006
O,)
O,failed
O,to
O,intercept
O,mineralisation
O,and
O,would
O,appear
O,to
O,close
O,out
O,the
O,Cutler
O,mineralised
O,structure
O,to
O,the
O,north.
O,However
O,","
O,using
O,the
O,new
O,interpretation
O,and
O,insights
O,it
O,seems
O,likely
O,that
O,CURC0006
O,was
O,drilled
O,above
O,the
O,high
O,grade
O,shoot
O,and
O,hence
O,did
O,not
O,intercept
O,mineralisation.
O,The
O,new
O,drilling
O,will
O,test
O,this
O,hypothesis
O,along
O,with
O,other
O,concepts
O,and
O,down
O,plunge
O,and
O,dip
O,extensions.
O,The
O,Cutler
O,prospect
O,was
O,identified
O,in
O,the
O,late
O,1990
O,’
O,s
O,by
O,a
O,single
O,point
O,soil
O,anomaly
O,on
O,broad
O,spaced
O,regional
O,lines.
O,RAB
O,and
O,aircore
O,drilling
O,further
O,defined
O,a
O,500m
O,long
O,mineralised
O,corridor
O,with
O,values
O,in
O,the
O,oxide
O,zone
O,returning
O,best
O,intercepts
O,of
O,:
O,•
O,10m
O,at
O,11.0g/t
O,Au
O,•
O,6m
O,at
O,11.1g/t
O,Au
O,•
O,4m
O,at
O,5.3g/t
O,Au
O,•
O,1m
O,at
O,19.0g/t
O,Au
O,•
O,3m
O,at
O,6.18
O,g/t
O,Au
O,Recent
O,Reverse
O,Circulation
O,(
O,2018
O,)
O,drilling
O,into
O,the
O,fresh
O,rock
O,returned
O,intercepts
O,of
O,:
O,•
O,1m
O,at
O,62.3g/t
O,Au
O,•
O,3m
O,at
O,2.2g/t
O,Au
O,•
O,2m
O,at
O,3.9
O,g/t
O,Au
O,•
O,10m
O,at
O,1.3g/t
O,Au
O,Riversgold
O,’
O,s
O,8
O,hole
O,program
O,is
O,aimed
O,at
O,following
O,the
O,Cutler
O,high
O,grade
O,mineralisation
O,down
O,dip
O,and
O,down
O,plunge
O,to
O,the
O,north
O,chasing
O,a
O,potential
O,combination
O,of
O,both
O,grade
O,and
O,width
O,in
O,a
O,zone
O,of
O,coalescing
O,high-grade
O,shoots.
O,Figure
O,8
O,:
O,Cutler
O,long
O,section
O,with
O,existing
O,drilling
O,","
O,interpreted
O,mineralised
O,zones
O,","
O,new
O,target
O,area
O,and
O,planned
O,drillholes
O,xi
O,The
O,combination
O,of
O,existing
O,high
O,grade
O,mineralisation
O,identified
O,in
O,previous
O,drilling
O,and
O,the
O,newly
O,identified
O,potential
O,footprint
O,of
O,the
O,system
O,ranked
O,Cutler
O,high
O,on
O,the
O,priority
O,list
O,of
O,prospects
O,to
O,be
O,drilled.
O,The
O,new
O,target
O,","
O,down-plunge
O,from
O,known
O,mineralisation
O,has
O,an
O,estimated
O,depth
O,of
O,150m
O,to
O,200m
O,and
O,needed
O,drilling
O,to
O,be
O,appropriately
O,tested.
O,Figure
O,9
O,:
O,Broader
O,Cutler
O,area
O,with
O,newly
O,identified
O,and
O,confirmed
O,surface
O,geochemistry
O,anomalies
O,with
O,existing
O,and
O,current
O,planned
O,drilling.
O,During
O,the
O,June
O,2021
O,quarter
O,","
O,results
O,were
O,received
O,from
O,the
O,gold
O,assay
O,carried
O,out
O,over
O,4m
O,composites
O,with
O,the
O,best
O,results
O,being
O,:
O,•
O,4m
O,at
O,0.31g/t
O,Au
O,from
O,188m
O,•
O,8m
O,at
O,0.23g/t
O,Au
O,from
O,172m
O,•
O,4m
O,at
O,0.52g/t
O,Au
O,from
O,148m
O,•
O,4m
O,at
O,0.44g/t
O,Au
O,from
O,160m
O,•
O,8m
O,at
O,0.95g/t
O,Au
O,including
O,4m
O,at
O,•
O,4m
O,at
O,0.29g/t
O,Au
O,from
O,172m
O,1.68g/t
O,Au
O,from
O,172m
O,•
O,4m
O,at
O,1.44g/t
O,Au
O,from
O,192m
O,72
O,samples
O,","
O,being
O,1m
O,sections
O,from
O,the
O,RC
O,drilling
O,have
O,been
O,sent
O,for
O,gold
O,assays.
O,Once
O,these
O,results
O,are
O,available
O,","
O,then
O,an
O,assessment
O,and
O,reconciliation
O,between
O,the
O,RC
O,drilling
O,reported
O,in
O,June
O,2018
O,and
O,the
O,current
O,drilling
O,results
O,will
O,be
O,completed.
O,As
O,a
O,result
O,of
O,this
O,current
O,drill
O,program
O,","
O,the
O,Cutler
O,target
O,(
O,LGE0026
O,)
O,will
O,be
O,lowered
O,as
O,a
O,priority.
O,The
O,second
O,target
O,at
O,Cutler
O,","
O,namely
O,LGE027
O,remains
O,a
O,lower
O,priority
O,target.
O,xii
O,3D
O,Seismic
O,Survey
O,at
O,Queen
O,Lapage
O,The
O,Company
O,undertook
O,a
O,2km2
O,(
O,4km
O,x
O,500m
O,)
O,3D
O,seismic
O,survey
O,at
O,the
O,Queen
O,Lapage
O,prospect
O,with
O,the
O,aim
O,of
O,the
O,survey
O,being
O,to
O,understand
O,the
O,structural
O,architecture
O,of
O,Queen
O,Lapage
O,under
O,Lake
O,Yindarlgooda.
O,The
O,seismic
O,survey
O,was
O,conducted
O,using
O,lightweight
O,and
O,highly
O,portable
O,equipment
O,reducing
O,considerably
O,the
O,set-up
O,","
O,movement
O,and
O,surface
O,impact
O,of
O,the
O,data
O,collection.
O,The
O,net
O,result
O,is
O,a
O,marked
O,reduction
O,in
O,the
O,3D
O,seismic
O,survey
O,costs.
O,Riversgold
O,expects
O,the
O,3D
O,geometry
O,and
O,geological
O,targeting
O,information
O,resulting
O,from
O,the
O,survey
O,to
O,supplement
O,existing
O,and
O,future
O,drill
O,data
O,and
O,targeting.
O,This
O,survey
O,is
O,part
O,of
O,Riversgold
O,commitment
O,to
O,use
O,innovative
O,methods
O,to
O,confidently
O,","
O,rapidly
O,and
O,cost-efficiently
O,explore
O,the
O,Kurnalpi
O,Project.
O,Figure
O,10
O,:
O,3D
O,Seismic
O,survey
O,lines
O,location
O,map
O,with
O,historical
O,aircore
O,drilling
O,result
O,The
O,3D
O,seismic
O,survey
O,was
O,conducted
O,at
O,the
O,southern
O,end
O,of
O,the
O,Queen
O,Lapage
O,prospect
O,","
O,over
O,an
O,area
O,of
O,coincident
O,magnetic
O,and
O,geochemical
O,anomalies
O,with
O,2019
O,aircore
O,drill
O,results
O,up
O,to
O,1.49g/t
O,Au
O,in
O,a
O,potentially
O,depleted
O,regolith
O,environment
O,due
O,to
O,the
O,saline
O,conditions.
O,Queen
O,Lapage
O,is
O,a
O,prospect
O,characterized
O,by
O,12km
O,of
O,strike
O,length
O,of
O,major
O,faults
O,including
O,the
O,productive
O,Randall
O,Shear
O,underlined
O,by
O,geochemical
O,and
O,magnetic
O,anomalies.
O,The
O,early
O,expectation
O,was
O,to
O,be
O,able
O,to
O,","
O,at
O,least
O,","
O,image
O,the
O,bottom
O,of
O,the
O,salt-lake
O,and
O,identify
O,first
O,order
O,structures
O,in
O,the
O,first
O,200-300m
O,below
O,surface.
O,The
O,results
O,exceeded
O,expectation
O,with
O,high
O,quality
O,data
O,and
O,clear
O,signal
O,allowing
O,imaging
O,of
O,the
O,subsurface
O,to
O,depths
O,of
O,~1
O,","
O,000m.
O,xiii
O,The
O,ability
O,to
O,visualize
O,the
O,geological
O,structure
O,and
O,zones
O,of
O,potential
O,alteration
O,allows
O,for
O,better
O,design
O,of
O,drillholes.
O,The
O,3D
O,seismic
O,survey
O,results
O,provided
O,Riversgold
O,with
O,the
O,earliest
O,indication
O,of
O,geological
O,dips
O,","
O,fault
O,positions
O,and
O,thus
O,early
O,guidance
O,as
O,to
O,required
O,drill
O,orientation
O,","
O,targets
O,and
O,directions
O,to
O,chase
O,mineralisation
O,in
O,the
O,follow-up
O,to
O,the
O,existing
O,","
O,and
O,any
O,future
O,significant
O,","
O,drill
O,intercepts.
O,Figure
O,11
O,:
O,3D
O,bloc
O,view
O,of
O,Queen
O,Lapage
O,with
O,2019
O,aircore
O,drilling
O,","
O,magnetics
O,and
O,interpreted
O,seismic
O,section.
O,An
O,aircore
O,drilling
O,campaign
O,conducted
O,in
O,February
O,2019
O,on
O,Lake
O,Yindarlgooda
O,returned
O,many
O,anomalous
O,results
O,with
O,values
O,up
O,to
O,1.49g/t
O,Au.
O,Those
O,values
O,are
O,even
O,more
O,significant
O,in
O,a
O,salt-lake
O,environment
O,as
O,gold
O,is
O,soluble
O,through
O,the
O,formation
O,of
O,gold
O,chloride
O,complexes
O,meaning
O,that
O,saline
O,environments
O,usually
O,display
O,very
